algorithm,budget,coverage,cost_per_coverage,time
k=2,200,43,4.32558,14960
dynamic,200,51,3.92157,692
greedy,200,49,3.89796,9
random,200,35,5.68571,0
bad_greedy,200,31,6.3871,0
k=1,200,49,3.89796,508
k=2,200,49,3.89796,15526
dynamic,200,52,3.84615,5410
greedy,200,51,3.62745,9
random,200,28,7.10714,0
bad_greedy,200,41,4.80488,0
k=1,200,51,3.62745,505
k=2,200,51,3.58824,15580
dynamic,200,50,3.96,743
greedy,200,49,4.04082,9
random,200,28,7.10714,0
bad_greedy,200,39,4.66667,0
k=1,200,49,3.7551,496
k=2,200,49,3.7551,15649
dynamic,520,60,8.65,29132
greedy,520,59,7.94915,14
random,520,54,9.61111,0
bad_greedy,520,48,10.6042,0
k=1,520,59,7.94915,711
k=2,520,59,7.94915,20385
dynamic,520,60,8.65,2786
greedy,520,60,8.06667,10
random,520,45,11.5111,0
bad_greedy,520,47,10.4468,0
k=1,520,60,8.06667,562
k=2,520,60,8.06667,16817
dynamic,520,60,6.78333,1134
greedy,520,60,5.71667,9
random,520,48,10.8333,0
bad_greedy,520,46,10.913,0
k=1,520,60,5.71667,559
k=2,520,60,5.71667,17352
dynamic,520,60,8.4,878
greedy,520,60,7.81667,11
random,520,49,10.6122,0
bad_greedy,520,44,11.6591,0
k=1,520,60,7.78333,627
k=2,520,60,7.76667,19759
dynamic,520,59,8.77966,20492
greedy,520,59,7.83051,10
random,520,44,11.8182,0
bad_greedy,520,44,11.6136,0
k=1,520,59,7.83051,653
k=2,520,59,7.83051,19150
dynamic,400,54,7.38889,676
greedy,400,53,7.39623,19
random,400,34,11.7647,0
bad_greedy,400,37,10.2703,0
k=1,400,53,7.39623,735
k=2,400,53,7.39623,21761
dynamic,400,57,7.01754,2999
greedy,400,57,6.63158,12
random,400,40,10,0
bad_greedy,400,42,9.38095,0
k=1,400,57,6.63158,679
k=2,400,57,6.63158,19751
dynamic,400,57,7.01754,870
greedy,400,56,7.01786,10
random,400,35,11.3714,0
bad_greedy,400,45,8.53333,0
k=1,400,56,6.76786,585
k=2,400,56,6.76786,17808
dynamic,400,55,7.27273,715
greedy,400,54,6.94444,10
random,400,46,8.69565,0
bad_greedy,400,44,8.65909,0
k=1,400,54,6.94444,577
k=2,400,54,6.94444,17643
dynamic,400,58,6.87931,2509
greedy,400,57,6.92982,11
random,400,40,9.95,0
bad_greedy,400,51,7.47059,0
k=1,400,57,6.85965,631
k=2,400,57,6.85965,18421
dynamic,360,53,6.73585,592
greedy,360,51,6.4902,11
random,360,34,10.5882,0
bad_greedy,360,37,9.64865,0
k=1,360,51,6.4902,676
k=2,360,51,6.4902,20411
dynamic,360,57,6.29825,1118
greedy,360,57,6.01754,9
random,360,34,10.4706,0
bad_greedy,360,47,7.3617,0
k=1,360,57,6.01754,545
k=2,360,57,6.01754,16525
dynamic,360,59,6.08475,943
greedy,360,58,5.82759,10
random,360,33,10.9091,0
bad_greedy,360,42,8.30952,0
k=1,360,58,5.81034,597
k=2,360,58,5.81034,18105
dynamic,360,58,6.2069,6412
greedy,360,57,6.19298,9
random,360,36,9.94444,0
bad_greedy,360,43,8.18605,0
k=1,360,58,6.18966,539
k=2,360,58,6.18966,16131
dynamic,360,59,6.08475,2881
greedy,360,58,5.84483,11
random,360,36,9.97222,0
bad_greedy,360,48,7.25,0
k=1,360,58,5.84483,657
k=2,360,58,5.84483,19655
dynamic,440,59,7.37288,8391
greedy,440,58,7.17241,12
random,440,36,12.1667,0
bad_greedy,440,44,9.90909,0
k=1,440,58,7.13793,686
k=2,440,58,7.13793,20628
dynamic,440,60,7.31667,1721
greedy,440,60,7.1,11
random,440,50,8.8,0
bad_greedy,440,46,9.1087,0
k=1,440,60,7.1,669
k=2,440,60,7.1,20406
dynamic,440,57,7.5614,1396
greedy,440,57,6.85965,12
random,440,45,9.75556,0
bad_greedy,440,44,9.63636,0
k=1,440,57,6.7193,626
k=2,440,57,6.7193,19126
dynamic,440,60,7.33333,8797
greedy,440,59,6.59322,10
random,440,42,10.4762,0
bad_greedy,440,48,9.10417,0
k=1,440,59,6.47458,578
k=2,440,59,6.47458,17696
dynamic,440,54,8.12963,5999
greedy,440,54,7.68519,11
random,440,44,10,0
bad_greedy,440,44,10,0
k=1,440,54,7.68519,653
k=2,440,54,7.68519,20046
dynamic,320,57,5.59649,2348
greedy,320,56,5.44643,11
random,320,30,10.6333,0
bad_greedy,320,46,6.65217,0
k=1,320,56,5.44643,611
k=2,320,56,5.44643,18893
dynamic,320,57,5.61404,1302
greedy,320,55,5.4,8
random,320,39,8.20513,0
bad_greedy,320,37,8.40541,0
k=1,320,55,5.36364,495
k=2,320,55,5.36364,15262
dynamic,320,53,6.01887,3358
greedy,320,53,5.84906,8
random,320,37,8.64865,0
bad_greedy,320,38,8.26316,0
k=1,320,53,5.81132,457
k=2,320,53,5.81132,13827
dynamic,320,57,5.57895,1244
greedy,320,56,5.42857,11
random,320,44,7.27273,0
bad_greedy,320,43,7.13953,0
k=1,320,56,5.42857,668
k=2,320,56,5.42857,19462
dynamic,320,54,5.92593,2779
greedy,320,53,5.90566,11
random,320,31,10.3226,0
bad_greedy,320,40,7.75,0
k=1,320,53,5.83019,618
k=2,320,53,5.83019,18181
dynamic,280,53,5.26415,745
greedy,280,53,5.20755,10
random,280,34,8.23529,0
bad_greedy,280,38,7.15789,0
k=1,280,53,5.20755,563
k=2,280,53,5.20755,16653
dynamic,280,54,5.16667,5894
greedy,280,52,5.28846,12
random,280,30,9.33333,0
bad_greedy,280,38,7.28947,0
k=1,280,53,5.24528,691
k=2,280,53,5.24528,20818
dynamic,280,53,5.28302,1200
greedy,280,53,5.20755,9
random,280,38,7.34211,0
bad_greedy,280,38,7.18421,0
k=1,280,53,5.20755,526
k=2,280,53,5.20755,16028
dynamic,280,56,5,554
greedy,280,54,4.81481,10
random,280,31,9,0
bad_greedy,280,38,7.07895,0
k=1,280,55,4.92727,568
k=2,280,55,4.92727,17193
dynamic,280,57,4.91228,625
greedy,280,56,4.64286,8
random,280,30,9.3,0
bad_greedy,280,34,7.85294,0
k=1,280,56,4.625,463
k=2,280,56,4.625,14146
dynamic,280,57,4.91228,2186
greedy,280,57,4.77193,11
random,280,40,7,0
bad_greedy,280,40,6.475,0
k=1,280,57,4.77193,633
k=2,280,57,4.77193,19574
dynamic,280,59,4.72881,677
greedy,280,58,4.37931,8
random,280,29,9.65517,0
bad_greedy,280,36,7.25,0
k=1,280,58,4.37931,486
k=2,280,58,4.37931,15308
dynamic,280,55,5.03636,1704
greedy,280,53,4.84906,10
random,280,42,6.64286,0
bad_greedy,280,41,6.82927,0
k=1,280,53,4.81132,600
k=2,280,53,4.81132,18464
dynamic,280,55,5,1389
greedy,280,55,4.83636,10
random,280,38,7.34211,0
bad_greedy,280,40,6.65,0
k=1,280,55,4.76364,611
k=2,280,55,4.76364,17761
dynamic,280,57,4.89474,2889
greedy,280,55,5.07273,18
random,280,38,7.28947,0
bad_greedy,280,40,6.825,0
k=1,280,55,5.07273,571
k=2,280,55,5.05455,17304
dynamic,200,52,3.82692,1251
greedy,200,52,3.82692,9
random,200,31,6.41935,0
bad_greedy,200,37,4.94595,0
k=1,200,52,3.82692,466
k=2,200,52,3.82692,14175
dynamic,200,49,4.08163,330
greedy,200,46,3.76087,8
random,200,30,6.66667,0
bad_greedy,200,36,5.16667,0
k=1,200,46,3.76087,496
k=2,200,46,3.76087,15236
dynamic,200,52,3.82692,514
greedy,200,51,3.56863,9
random,200,23,8.69565,0
bad_greedy,200,38,5,0
k=1,200,52,3.78846,508
k=2,200,52,3.78846,15421
dynamic,200,46,4.34783,389
greedy,200,45,4.37778,15
random,200,21,9.52381,0
bad_greedy,200,31,6.35484,0
k=1,200,45,4.37778,430
k=2,200,45,4.37778,12684
dynamic,200,45,4.44444,872
greedy,200,45,4.17778,9
random,200,27,7.37037,0
bad_greedy,200,37,5.21622,0
k=1,200,45,4.15556,524
k=2,200,45,4.15556,15901
dynamic,520,59,8.81356,3020
greedy,520,59,8.55932,11
random,520,45,11.5556,0
bad_greedy,520,48,10.6667,0
k=1,520,59,8.55932,682
k=2,520,59,8.55932,21020
dynamic,520,60,8.66667,1233
greedy,520,60,8.38333,12
random,520,46,11.3043,0
bad_greedy,520,47,10.5106,0
k=1,520,60,8.38333,706
k=2,520,60,8.38333,21815
dynamic,520,60,8.61667,5800
greedy,520,60,7.58333,11
random,520,48,10.7708,0
bad_greedy,520,46,10.8696,0
k=1,520,60,7.56667,658
k=2,520,60,7.56667,20783
dynamic,520,59,8.72881,1609
greedy,520,59,7.81356,12
random,520,40,12.975,0
bad_greedy,520,42,11.9762,0
k=1,520,59,7.81356,675
k=2,520,59,7.81356,20710
dynamic,520,58,8.94828,5430
greedy,520,58,8.68966,13
random,520,45,11.5333,0
bad_greedy,520,49,10.1429,0
k=1,520,58,8.68966,753
k=2,520,58,8.68966,22086
dynamic,600,58,10.2586,1208
greedy,600,57,9.85965,14
random,600,44,13.6364,0
bad_greedy,600,45,13.0444,0
k=1,600,57,9.85965,829
k=2,600,57,9.85965,25159
dynamic,600,60,9.4,63044
greedy,600,60,7.81667,12
random,600,43,13.9535,0
bad_greedy,600,53,11.2642,0
k=1,600,60,7.81667,656
k=2,600,60,7.78333,19632
dynamic,600,59,10.1695,7762
greedy,600,58,9.89655,11
random,600,49,12.1837,0
bad_greedy,600,46,12.6304,0
k=1,600,58,9.89655,668
k=2,600,58,9.89655,20172
dynamic,600,60,9.98333,767
greedy,600,60,9.83333,13
random,600,44,13.4773,0
bad_greedy,600,44,13.2045,0
k=1,600,60,9.83333,734
k=2,600,60,9.83333,22819
dynamic,600,59,9.77966,3884
greedy,600,58,9.34483,14
random,600,47,12.766,0
bad_greedy,600,46,12.8913,0
k=1,600,58,9.24138,734
k=2,600,58,9.24138,22245
dynamic,200,52,3.84615,1462
greedy,200,51,3.78431,9
random,200,40,5,0
bad_greedy,200,40,4.975,0
k=1,200,51,3.78431,511
k=2,200,51,3.7451,15262
dynamic,200,48,4.125,948
greedy,200,47,4.17021,9
random,200,33,6.06061,0
bad_greedy,200,37,5.27027,0
k=1,200,47,4.17021,530
k=2,200,47,4.17021,16343
dynamic,200,52,3.84615,965
greedy,200,51,3.60784,8
random,200,25,7.84,0
bad_greedy,200,40,4.625,0
k=1,200,51,3.58824,439
k=2,200,51,3.58824,13309
dynamic,200,50,3.98,899
greedy,200,50,3.94,8
random,200,24,8.25,0
bad_greedy,200,38,5.26316,0
k=1,200,50,3.94,494
k=2,200,50,3.94,15611
dynamic,200,47,4.23404,1161
greedy,200,46,3.97826,12
random,200,22,9.09091,0
bad_greedy,200,39,5.12821,0
k=1,200,46,3.95652,591
k=2,200,46,3.95652,17854
dynamic,560,58,9.63793,685
greedy,560,56,9.01786,14
random,560,43,13,0
bad_greedy,560,44,12.6136,0
k=1,560,56,9.01786,783
k=2,560,56,9.01786,23516
dynamic,560,60,9.33333,2993
greedy,560,60,8.35,11
random,560,52,10.7308,0
bad_greedy,560,47,11.766,0
k=1,560,60,8.35,619
k=2,560,60,8.35,18914
dynamic,560,58,9.63793,26458
greedy,560,58,9.22414,14
random,560,42,13.3333,0
bad_greedy,560,48,11.0833,0
k=1,560,58,9.22414,745
k=2,560,58,9.22414,22358
dynamic,560,60,9.31667,14684
greedy,560,60,7.85,11
random,560,54,10.2963,0
bad_greedy,560,45,12.0222,0
k=1,560,60,7.85,651
k=2,560,60,7.85,19749
dynamic,560,60,9.31667,1903
greedy,560,60,7.83333,13
random,560,47,11.8723,0
bad_greedy,560,47,11.766,0
k=1,560,60,7.83333,758
k=2,560,60,7.83333,22847
dynamic,480,59,8.10169,664
greedy,480,59,7.33898,11
random,480,45,10.6667,0
bad_greedy,480,48,9.66667,0
k=1,480,59,7.33898,604
k=2,480,59,7.33898,18187
dynamic,480,60,5.63333,8308
greedy,480,60,5.31667,10
random,480,54,8.88889,0
bad_greedy,480,49,9.20408,0
k=1,480,60,5.31667,559
k=2,480,60,5.31667,17086
dynamic,480,60,8,1524
greedy,480,60,7.9,11
random,480,46,10.413,0
bad_greedy,480,44,10.5227,0
k=1,480,60,7.86667,660
k=2,480,60,7.86667,19649
dynamic,480,60,8,1086
greedy,480,60,5.85,11
random,480,37,12.973,0
bad_greedy,480,44,10.8864,0
k=1,480,60,5.83333,623
k=2,480,60,5.83333,18831
dynamic,480,60,7.71667,6705
greedy,480,60,7.03333,10
random,480,48,9.97917,0
bad_greedy,480,43,10.9767,0
k=1,480,60,7,580
k=2,480,60,7,17819
dynamic,480,58,8.25862,2779
greedy,480,58,7.91379,21
random,480,43,11.1628,0
bad_greedy,480,46,9.8913,0
k=1,480,58,7.91379,633
k=2,480,58,7.91379,19633
dynamic,480,60,8,2556
greedy,480,60,7.2,11
random,480,47,10.2128,0
bad_greedy,480,48,9.875,0
k=1,480,60,7.2,660
k=2,480,60,7.2,19299
dynamic,480,59,8.10169,527
greedy,480,59,6.9661,9
random,480,46,10.4348,0
bad_greedy,480,45,10.3778,0
k=1,480,59,6.9661,525
k=2,480,59,6.9661,16236
dynamic,480,59,8.08475,7670
greedy,480,58,7.24138,10
random,480,47,10.1915,0
bad_greedy,480,45,10.2889,0
k=1,480,58,7.24138,673
k=2,480,58,7.24138,19482
dynamic,480,60,8,6426
greedy,480,60,6.61667,11
random,480,42,11.4286,0
bad_greedy,480,51,8.82353,0
k=1,480,60,6.61667,648
k=2,480,60,6.61667,19955
dynamic,400,56,7.125,670
greedy,400,56,6.875,11
random,400,38,10.5263,0
bad_greedy,400,44,8.90909,0
k=1,400,56,6.875,668
k=2,400,56,6.875,19971
dynamic,400,58,6.89655,2763
greedy,400,58,6.15517,10
random,400,32,12.5,0
bad_greedy,400,44,9.06818,0
k=1,400,58,6.15517,589
k=2,400,58,6.15517,17686
dynamic,400,57,7,1017
greedy,400,56,6.66071,10
random,400,40,10,0
bad_greedy,400,42,9.47619,0
k=1,400,56,6.66071,600
k=2,400,56,6.66071,18168
dynamic,400,59,6.76271,4160
greedy,400,59,6.28814,10
random,400,45,8.86667,0
bad_greedy,400,47,8.06383,0
k=1,400,59,6.27119,566
k=2,400,59,6.27119,16990
dynamic,400,57,7.01754,8934
greedy,400,56,6.76786,12
random,400,24,16.6667,0
bad_greedy,400,48,7.97917,0
k=1,400,56,6.75,687
k=2,400,56,6.75,20887
dynamic,360,52,6.90385,638
greedy,360,52,6.51923,10
random,360,41,8.78049,0
bad_greedy,360,39,8.94872,0
k=1,360,52,6.51923,619
k=2,360,52,6.51923,18670
dynamic,360,54,6.62963,527
greedy,360,54,6.44444,10
random,360,24,15,0
bad_greedy,360,39,9.07692,0
k=1,360,54,6.42593,523
k=2,360,54,6.40741,16247
dynamic,360,54,6.62963,787
greedy,360,53,6.66038,9
random,360,27,13.2963,0
bad_greedy,360,41,8.56098,0
k=1,360,53,6.64151,570
k=2,360,53,6.64151,17398
dynamic,360,59,6.10169,3448
greedy,360,59,5.84746,10
random,360,41,8.78049,0
bad_greedy,360,52,6.55769,0
k=1,360,59,5.84746,584
k=2,360,59,5.84746,17818
dynamic,360,57,6.31579,585
greedy,360,56,6.07143,10
random,360,35,10.2286,0
bad_greedy,360,46,7.63043,0
k=1,360,56,6.05357,595
k=2,360,56,6.05357,18164
dynamic,400,57,7,848
greedy,400,56,7.10714,9
random,400,35,11.4286,0
bad_greedy,400,40,9.475,0
k=1,400,56,7.07143,611
k=2,400,56,7.07143,18054
dynamic,400,58,6.89655,21272
greedy,400,57,6.96491,11
random,400,40,10,0
bad_greedy,400,43,8.93023,0
k=1,400,57,6.92982,705
k=2,400,57,6.89474,20081
dynamic,400,56,7.08929,4400
greedy,400,55,7.23636,11
random,400,39,10.2564,0
bad_greedy,400,43,9.2093,0
k=1,400,55,7.14545,616
k=2,400,55,7.14545,18812
dynamic,400,59,6.77966,2337
greedy,400,59,6.66102,11
random,400,34,11.7353,0
bad_greedy,400,46,8.65217,0
k=1,400,59,6.66102,712
k=2,400,59,6.66102,21387
dynamic,400,58,6.87931,2061
greedy,400,58,6.67241,10
random,400,43,9.25581,0
bad_greedy,400,43,8.95349,0
k=1,400,58,6.67241,572
k=2,400,58,6.67241,17990
dynamic,360,58,6.18966,1092
greedy,360,57,6.05263,10
random,360,39,9.20513,0
bad_greedy,360,41,8.73171,0
k=1,360,57,6.05263,584
k=2,360,57,6.05263,17909
dynamic,360,58,6.2069,2018
greedy,360,58,5.82759,13
random,360,38,9.47368,0
bad_greedy,360,46,7.69565,0
k=1,360,58,5.77586,591
k=2,360,58,5.77586,18243
dynamic,360,60,5.98333,3554
greedy,360,59,5.37288,12
random,360,43,8.37209,0
bad_greedy,360,49,6.89796,0
k=1,360,59,5.64407,669
k=2,360,59,5.64407,20172
dynamic,360,57,6.22807,1956
greedy,360,56,6.25,13
random,360,40,8.975,0
bad_greedy,360,47,7.44681,0
k=1,360,56,6.21429,760
k=2,360,56,6.21429,23300
dynamic,360,58,6.2069,708
greedy,360,58,5.74138,11
random,360,38,9.44737,0
bad_greedy,360,41,8.68293,0
k=1,360,58,5.74138,642
k=2,360,58,5.74138,19536
dynamic,560,60,9.3,6230
greedy,560,60,6.71667,10
random,560,44,12.7273,0
bad_greedy,560,47,11.6809,0
k=1,560,60,6.71667,590
k=2,560,60,6.71667,18239
dynamic,560,59,9.49153,1333
greedy,560,58,8.51724,11
random,560,46,12.1304,0
bad_greedy,560,46,11.8261,0
k=1,560,58,8.5,627
k=2,560,58,8.5,19185
dynamic,560,60,9.33333,864
greedy,560,60,9.31667,9
random,560,46,12.1739,0
bad_greedy,560,44,12.0682,0
k=1,560,60,9.31667,553
k=2,560,60,9.31667,16957
dynamic,560,60,9.28333,3259
greedy,560,60,8.23333,12
random,560,40,13.975,0
bad_greedy,560,46,11.6087,0
k=1,560,60,8.21667,705
k=2,560,60,8.21667,21401
dynamic,560,60,9.33333,6149
greedy,560,59,8.79661,11
random,560,52,10.7115,0
bad_greedy,560,46,11.913,0
k=1,560,59,8.79661,680
k=2,560,59,8.79661,20283
dynamic,560,60,9.3,2571
greedy,560,60,8.75,11
random,560,40,14,0
bad_greedy,560,45,12.3778,0
k=1,560,60,8.73333,653
k=2,560,60,8.73333,19463
dynamic,560,60,9,3211
greedy,560,60,7.35,13
random,560,43,12.9302,0
bad_greedy,560,48,11.1458,0
k=1,560,60,7.31667,674
k=2,560,60,7.31667,20412
dynamic,560,59,9.49153,973
greedy,560,59,8.91525,12
random,560,43,12.9767,0
bad_greedy,560,50,11.14,0
k=1,560,59,8.91525,693
k=2,560,59,8.91525,21236
dynamic,560,60,9.25,6801
greedy,560,60,7.83333,10
random,560,38,14.7368,0
bad_greedy,560,50,10.86,0
k=1,560,60,7.83333,615
k=2,560,60,7.83333,18634
dynamic,560,58,9.60345,4447
greedy,560,58,9.08621,11
random,560,44,12.7045,0
bad_greedy,560,46,11.7826,0
k=1,560,58,9.06897,640
k=2,560,58,9.06897,19507
dynamic,600,60,9.31667,2382
greedy,600,60,7.43333,12
random,600,51,11.7451,0
bad_greedy,600,52,11.2115,0
k=1,600,60,7.43333,718
k=2,600,60,7.43333,22081
dynamic,600,60,9.93333,3592
greedy,600,60,8.75,12
random,600,43,13.907,0
bad_greedy,600,44,13.3182,0
k=1,600,60,8.75,714
k=2,600,60,8.75,21013
dynamic,600,60,9.3,2703
greedy,600,60,8.75,12
random,600,44,13.6136,0
bad_greedy,600,45,13.2222,0
k=1,600,60,8.73333,671
k=2,600,60,8.73333,19945
dynamic,600,60,7.91667,50233
greedy,600,60,6.15,20
random,600,46,13,0
bad_greedy,600,51,11.6863,0
k=1,600,60,6.06667,616
k=2,600,60,6.06667,18358
dynamic,600,60,5.85,6691
greedy,600,60,5.05,8
random,600,53,11.3208,0
bad_greedy,600,49,11.8163,0
k=1,600,60,4.83333,466
k=2,600,60,4.83333,14103
dynamic,240,52,4.61538,898
greedy,240,52,4.28846,8
random,240,40,6,0
bad_greedy,240,34,6.82353,0
k=1,240,52,4.28846,469
k=2,240,52,4.28846,14564
dynamic,240,57,4.21053,320
greedy,240,56,3.89286,9
random,240,38,6.31579,0
bad_greedy,240,44,5.43182,0
k=1,240,56,3.89286,548
k=2,240,56,3.89286,16963
dynamic,240,51,4.70588,254
greedy,240,50,4.46,10
random,240,29,8.27586,0
bad_greedy,240,33,7.18182,0
k=1,240,50,4.46,583
k=2,240,50,4.46,17266
dynamic,240,48,5,1045
greedy,240,47,5,10
random,240,21,11.381,0
bad_greedy,240,38,6.07895,0
k=1,240,47,4.95745,551
k=2,240,47,4.95745,16564
dynamic,240,52,4.59615,356
greedy,240,50,4.68,10
random,240,29,8.17241,0
bad_greedy,240,42,5.69048,0
k=1,240,50,4.68,586
k=2,240,50,4.68,18035
dynamic,600,60,8.2,41308
greedy,600,60,7.83333,13
random,600,53,11.3019,0
bad_greedy,600,53,10.8491,0
k=1,600,60,7.75,687
k=2,600,60,7.75,20152
dynamic,600,59,10.1695,4659
greedy,600,59,10.1356,11
random,600,49,12.2041,0
bad_greedy,600,44,12.8864,0
k=1,600,59,10.1356,706
k=2,600,59,10.1356,20941
dynamic,600,60,9.73333,2829
greedy,600,60,8.13333,11
random,600,49,12.2245,0
bad_greedy,600,48,12.4375,0
k=1,600,60,8.13333,644
k=2,600,60,8.13333,19919
dynamic,600,60,9.93333,1353
greedy,600,60,8.76667,11
random,600,52,11.5385,0
bad_greedy,600,50,11.76,0
k=1,600,60,8.76667,628
k=2,600,60,8.76667,19367
dynamic,600,60,9.98333,1766
greedy,600,60,7.43333,11
random,600,43,13.907,0
bad_greedy,600,53,11.2264,0
k=1,600,60,7.2,584
k=2,600,60,7.2,17642
dynamic,200,46,4.34783,298
greedy,200,46,4.19565,9
random,200,31,6.45161,0
bad_greedy,200,33,5.90909,0
k=1,200,46,4.19565,577
k=2,200,46,4.19565,15653
dynamic,200,50,3.82,344
greedy,200,49,3.87755,10
random,200,29,6.7931,0
bad_greedy,200,36,5.41667,0
k=1,200,49,3.87755,494
k=2,200,49,3.87755,14847
dynamic,200,49,4.06122,947
greedy,200,48,3.77083,8
random,200,26,7.57692,0
bad_greedy,200,32,5.8125,0
k=1,200,48,3.77083,471
k=2,200,48,3.77083,14375
dynamic,200,50,3.98,369
greedy,200,49,4,9
random,200,35,5.71429,0
bad_greedy,200,38,5.15789,0
k=1,200,49,3.97959,508
k=2,200,49,3.97959,15479
dynamic,200,48,4.16667,402
greedy,200,48,3.875,9
random,200,29,6.82759,0
bad_greedy,200,35,5.45714,0
k=1,200,48,3.875,519
k=2,200,48,3.875,15343
dynamic,440,59,7.40678,8075
greedy,440,59,6.84746,12
random,440,38,11.5263,0
bad_greedy,440,52,8.11538,0
k=1,440,59,6.84746,708
k=2,440,59,6.81356,21720
dynamic,440,60,7.31667,2341
greedy,440,59,7.44068,11
random,440,46,9.54348,0
bad_greedy,440,49,8.79592,0
k=1,440,59,7.44068,633
k=2,440,59,7.44068,19086
dynamic,440,60,7.26667,4552
greedy,440,60,6.85,12
random,440,41,10.7317,0
bad_greedy,440,41,10.6341,0
k=1,440,60,6.81667,686
k=2,440,60,6.81667,20787
dynamic,440,56,7.80357,1337
greedy,440,56,7.39286,13
random,440,38,11.5526,0
bad_greedy,440,42,10.3095,0
k=1,440,56,7.39286,732
k=2,440,56,7.39286,22294
dynamic,440,56,7.83929,739
greedy,440,56,7.39286,12
random,440,33,13.3333,0
bad_greedy,440,46,9.41304,0
k=1,440,56,7.30357,639
k=2,440,56,7.30357,18979
dynamic,400,60,6.03333,5846
greedy,400,60,4.75,9
random,400,45,8.88889,0
bad_greedy,400,53,7.32075,0
k=1,400,60,4.75,531
k=2,400,60,4.75,15965
dynamic,400,59,6.77966,1258
greedy,400,59,6.25424,14
random,400,43,9.25581,0
bad_greedy,400,46,8.26087,0
k=1,400,59,6.25424,616
k=2,400,59,6.25424,18226
dynamic,400,57,6.98246,951
greedy,400,56,6.64286,11
random,400,37,10.8108,0
bad_greedy,400,41,9.73171,0
k=1,400,56,6.58929,671
k=2,400,56,6.58929,20639
dynamic,400,55,7.25455,1905
greedy,400,55,7.12727,10
random,400,34,11.7353,0
bad_greedy,400,41,9.34146,0
k=1,400,55,7.12727,623
k=2,400,55,7.12727,18684
dynamic,400,57,7.01754,1109
greedy,400,56,6.60714,12
random,400,40,9.75,0
bad_greedy,400,40,9.875,0
k=1,400,57,7.01754,671
k=2,400,57,7.01754,21122
dynamic,360,58,6.17241,785
greedy,360,57,5.82456,10
random,360,41,8.78049,0
bad_greedy,360,44,7.75,0
k=1,360,57,5.82456,581
k=2,360,57,5.82456,17826
dynamic,360,60,5.98333,5891
greedy,360,60,5.81667,11
random,360,32,11.25,0
bad_greedy,360,52,6.80769,0
k=1,360,60,5.73333,639
k=2,360,60,5.73333,19285
dynamic,360,56,6.42857,31136
greedy,360,56,6,11
random,360,35,10.2857,0
bad_greedy,360,40,8.85,0
k=1,360,56,6,647
k=2,360,56,6,19765
dynamic,360,57,6.2807,3193
greedy,360,57,6.22807,10
random,360,31,11.6129,0
bad_greedy,360,41,8.41463,0
k=1,360,57,6.22807,655
k=2,360,57,6.22807,19004
dynamic,360,60,5.96667,1129
greedy,360,60,5.85,11
random,360,33,10.8788,0
bad_greedy,360,41,8.26829,0
k=1,360,60,5.83333,624
k=2,360,60,5.83333,19407
dynamic,320,52,6.09615,634
greedy,320,50,6.04,11
random,320,38,8.39474,0
bad_greedy,320,37,8.48649,0
k=1,320,50,6.04,668
k=2,320,50,6.04,19587
dynamic,320,56,5.64286,640
greedy,320,54,5.61111,11
random,320,38,8.42105,0
bad_greedy,320,43,7.23256,0
k=1,320,54,5.61111,667
k=2,320,54,5.61111,19920
dynamic,320,52,6.13462,555
greedy,320,52,5.82692,11
random,320,37,8.64865,0
bad_greedy,320,42,7.40476,0
k=1,320,52,5.82692,658
k=2,320,52,5.82692,19958
dynamic,320,58,5.43103,1861
greedy,320,58,5.34483,10
random,320,50,6.4,0
bad_greedy,320,46,6.76087,0
k=1,320,58,5.31034,584
k=2,320,58,5.31034,17012
dynamic,320,54,5.92593,6101
greedy,320,53,5.79245,10
random,320,39,8.20513,0
bad_greedy,320,42,7.57143,0
k=1,320,53,5.75472,584
k=2,320,53,5.73585,17645
dynamic,600,60,9.48333,1736
greedy,600,60,9.3,13
random,600,51,11.7255,0
bad_greedy,600,45,13.2222,0
k=1,600,60,9.25,749
k=2,600,60,9.23333,22506
dynamic,600,60,10,1179
greedy,600,60,9.01667,12
random,600,41,14.6098,0
bad_greedy,600,49,12.1633,0
k=1,600,60,9.01667,667
k=2,600,60,9.01667,20619
dynamic,600,60,10,2778
greedy,600,60,7.76667,11
random,600,51,11.7255,0
bad_greedy,600,53,10.7925,0
k=1,600,60,7.71667,629
k=2,600,60,7.7,19035
dynamic,600,58,10.3276,4451
greedy,600,57,10.4211,11
random,600,45,13.2889,0
bad_greedy,600,44,13.5455,0
k=1,600,57,10.4211,648
k=2,600,57,10.4211,19587
dynamic,600,60,9.53333,8643
greedy,600,60,7.71667,15
random,600,44,13.6364,0
bad_greedy,600,53,11.2264,0
k=1,600,60,7.68333,814
k=2,600,60,7.68333,24593
dynamic,560,58,9.65517,1266
greedy,560,57,9.21053,11
random,560,41,13.5854,0
bad_greedy,560,44,12.3409,0
k=1,560,57,9.21053,656
k=2,560,57,9.21053,20040
dynamic,560,60,9.33333,3193
greedy,560,60,6.66667,11
random,560,47,11.9149,0
bad_greedy,560,54,10.037,0
k=1,560,60,6.61667,679
k=2,560,60,6.6,20333
dynamic,560,57,9.82456,2912
greedy,560,57,9.47368,12
random,560,38,14.7368,0
bad_greedy,560,48,11.2917,0
k=1,560,57,9.47368,701
k=2,560,57,9.47368,21302
dynamic,560,60,8,2820
greedy,560,60,5.91667,9
