algorithm,budget,coverage,cost_per_coverage,time
k=2,1100,53,20.0943,953
greedy,1100,55,19.4364,0
random,1100,30,36.5333,0
bad_greedy,1100,48,22.2917,0
k=1,1100,55,19.4364,18
k=2,1100,55,19.4364,938
greedy,1100,54,19.7593,0
random,1100,33,32.8788,0
bad_greedy,1100,44,24.3182,0
k=1,1100,54,19.7593,19
k=2,1100,54,19.7593,934
greedy,1100,50,21.84,0
random,1100,30,36.5333,0
bad_greedy,1100,43,25.1163,0
k=1,1100,52,20.8846,19
k=2,1100,53,20.6981,962
greedy,1100,52,20.6538,0
random,1100,27,40.4815,0
bad_greedy,1100,47,23.4043,0
k=1,1100,52,20.3846,21
k=2,1100,53,20.6792,1007
greedy,1100,56,19.3036,0
random,1100,34,32.3529,0
bad_greedy,1100,49,21.6735,0
k=1,1100,56,19.0893,19
k=2,1100,56,19.0893,945
greedy,1100,57,19.0877,0
random,1100,31,35.4839,0
bad_greedy,1100,49,21.8571,0
k=1,1100,57,19.0877,19
k=2,1100,57,19.0877,942
greedy,1100,53,20.5849,0
random,1100,29,37.6552,0
bad_greedy,1100,44,24.6136,0
k=1,1100,54,20.2037,19
k=2,1100,54,20.2037,947
greedy,1100,55,19.7455,0
random,1100,28,39.1786,0
bad_greedy,1100,47,22.4255,0
k=1,1100,55,19.4909,19
k=2,1100,55,19.4727,982
greedy,1100,60,17.9833,0
random,1100,26,42.1923,0
bad_greedy,1100,50,20.92,0
k=1,1100,61,17.4262,18
k=2,1100,63,17.3968,880
greedy,1100,50,21.44,0
random,1100,28,38.8929,0
bad_greedy,1100,40,26.45,0
k=1,1100,50,21.44,20
k=2,1100,50,21.44,964
greedy,1100,60,17.85,0
random,1100,24,45.7917,0
bad_greedy,1100,49,22.2245,0
k=1,1100,60,17.85,18
k=2,1100,60,17.85,899
greedy,1100,46,23.1087,0
random,1100,25,43.56,0
bad_greedy,1100,43,25.3023,0
k=1,1100,47,22.4894,20
k=2,1100,48,22.2708,1021
greedy,1100,54,20.2778,0
random,1100,31,35.4516,0
bad_greedy,1100,44,24.6136,0
k=1,1100,54,20.2778,18
k=2,1100,54,20.2778,938
greedy,1100,55,19.5636,0
random,1100,30,36.4667,0
bad_greedy,1100,42,25.6429,0
k=1,1100,55,19.5636,19
k=2,1100,55,19.5636,915
greedy,1100,49,22.4286,0
random,1100,24,45.8333,0
bad_greedy,1100,41,26.0488,0
k=1,1100,50,21.94,19
k=2,1100,50,21.94,985
greedy,1100,51,20.9216,0
random,1100,31,35.2258,0
bad_greedy,1100,46,23.2609,0
k=1,1100,53,20.717,19
k=2,1100,53,20.4906,966
greedy,1100,58,18.6897,0
random,1100,27,40.5185,0
bad_greedy,1100,53,20.3585,0
k=1,1100,59,18.2542,20
k=2,1100,60,18.2667,972
greedy,1100,50,21.88,0
random,1100,24,45.7083,0
bad_greedy,1100,39,27.2051,0
k=1,1100,50,21.88,19
k=2,1100,50,21.88,952
greedy,1100,55,19.2909,0
random,1100,34,31.8529,0
bad_greedy,1100,45,23.4222,0
k=1,1100,55,19.2909,19
k=2,1100,55,19.2909,940
greedy,1100,58,18.6034,0
random,1100,31,35.3871,0
bad_greedy,1100,51,21.3333,0
k=1,1100,60,18,19
k=2,1100,60,17.7167,937
greedy,1100,54,20.3519,0
random,1100,26,42.0769,0
bad_greedy,1100,44,24.5682,0
k=1,1100,54,20.3519,19
k=2,1100,54,20.3519,962
greedy,1100,49,22.4286,0
random,1100,26,42.3077,0
bad_greedy,1100,41,26.3415,0
k=1,1100,49,22.1429,19
k=2,1100,49,22.1429,972
greedy,1100,55,19.4,0
random,1100,37,29.7297,0
bad_greedy,1100,48,21.9167,0
k=1,1100,56,19.2321,19
k=2,1100,56,18.9107,953
greedy,1100,53,20.2075,0
random,1100,33,32.9697,0
bad_greedy,1100,47,22.9362,0
k=1,1100,55,19.9455,19
k=2,1100,55,19.6727,965
greedy,1100,44,24.3409,0
random,1100,27,40.6296,0
bad_greedy,1100,43,25.2326,0
k=1,1100,45,23.7111,21
k=2,1100,46,23.7826,1033
greedy,1100,53,20.3019,0
random,1100,29,37.7241,0
bad_greedy,1100,48,22.8542,0
k=1,1100,54,19.7593,19
k=2,1100,54,19.7593,978
greedy,1100,58,18.9138,0
random,1100,32,34.3438,0
bad_greedy,1100,50,21.66,0
k=1,1100,58,18.9138,20
k=2,1100,58,18.9138,973
greedy,1100,47,22.5745,0
random,1100,29,37.8966,0
bad_greedy,1100,41,26.0976,0
k=1,1100,48,22.3333,20
k=2,1100,48,22.3333,997
greedy,1100,55,19.2727,0
random,1100,29,37.8621,0
bad_greedy,1100,44,24.4773,0
k=1,1100,57,19.0175,19
k=2,1100,57,19.0175,932
greedy,1100,55,19.8545,0
random,1100,28,38.7143,0
bad_greedy,1100,43,24.907,0
k=1,1100,55,19.5636,19
k=2,1100,55,19.3455,930
greedy,1100,57,19.193,0
random,1100,32,34.3438,0
bad_greedy,1100,49,22.0408,0
k=1,1100,57,18.9649,19
k=2,1100,57,18.9649,954
greedy,1100,53,20.5094,0
random,1100,24,45.7917,0
bad_greedy,1100,44,24.5455,0
k=1,1100,53,20.5094,21
k=2,1100,53,20.5094,985
greedy,1100,53,20.717,0
random,1100,31,35.3226,0
bad_greedy,1100,48,22.0625,0
k=1,1100,53,20.6038,21
k=2,1100,53,20.6038,1031
greedy,1100,53,20.6792,0
random,1100,25,44,0
bad_greedy,1100,45,23.4667,0
k=1,1100,53,20.566,20
k=2,1100,53,20.566,963
greedy,1100,48,22.375,0
random,1100,27,40.3704,0
bad_greedy,1100,40,26.375,0
k=1,1100,49,22.2857,20
k=2,1100,49,22.2857,995
greedy,1100,57,19.2456,0
random,1100,30,36.6667,0
bad_greedy,1100,50,21.48,0
k=1,1100,58,18.4138,20
k=2,1100,59,18.0339,945
greedy,1100,54,19.8704,0
random,1100,32,34.25,0
bad_greedy,1100,44,24.0909,0
k=1,1100,55,19.8,19
k=2,1100,55,19.8,969
greedy,1100,58,18.8448,0
random,1100,20,55,0
bad_greedy,1100,47,22.5106,0
k=1,1100,58,18.7759,18
k=2,1100,58,18.7759,946
greedy,1100,56,19.0357,0
random,1100,31,35.2903,0
bad_greedy,1100,49,21.7755,0
k=1,1100,56,19.0357,20
k=2,1100,56,19.0357,969
greedy,1100,52,20.7115,0
random,1100,32,34.125,0
bad_greedy,1100,43,25.4186,0
k=1,1100,53,20.3019,20
k=2,1100,54,20.2222,991
greedy,1100,51,20.8824,0
random,1100,23,47.8261,0
bad_greedy,1100,47,23.3617,0
k=1,1100,53,20.5472,20
k=2,1100,53,20.3774,981
greedy,1100,56,19.3929,0
random,1100,22,49.8182,0
bad_greedy,1100,46,23.6522,0
k=1,1100,57,19.0526,19
k=2,1100,57,19.0351,912
greedy,1100,54,20.037,0
random,1100,25,43.68,0
bad_greedy,1100,47,22.5957,0
k=1,1100,56,19.0357,18
k=2,1100,57,18.6667,923
greedy,1100,55,19.9636,0
random,1100,33,33.2121,0
bad_greedy,1100,47,22.5745,0
k=1,1100,56,19.5357,19
k=2,1100,56,19.2679,953
greedy,1100,52,21.0962,0
random,1100,24,45.25,0
bad_greedy,1100,39,28.0769,0
k=1,1100,52,21.0577,19
k=2,1100,52,21.0577,953
greedy,1100,57,19.1579,0
random,1100,33,32.7273,0
bad_greedy,1100,48,21.9583,0
k=1,1100,58,18.6897,19
k=2,1100,58,18.5,935
greedy,1100,46,23.8913,0
random,1100,28,39.2857,0
bad_greedy,1100,40,26.4,0
k=1,1100,47,23.3617,20
k=2,1100,47,23.3617,1017
greedy,1100,63,17.4603,0
random,1100,26,41.8077,0
bad_greedy,1100,54,19.6481,0
k=1,1100,63,17.1587,18
k=2,1100,63,16.9683,913
greedy,1100,55,19.5273,0
random,1100,26,42.1538,0
bad_greedy,1100,43,25.0465,0
k=1,1100,56,19.4643,19
k=2,1100,56,19.4643,941
greedy,1100,48,22.1667,0
random,1100,27,40.7037,0
bad_greedy,1100,44,24.6364,0
k=1,1100,49,22.0204,20
k=2,1100,49,22.0204,1025
greedy,1100,54,19.9259,0
random,1100,32,34.0625,0
bad_greedy,1100,47,23.0213,0
k=1,1100,54,19.7963,19
k=2,1100,54,19.7963,975
greedy,1100,54,20.3148,0
random,1100,27,40.3704,0
bad_greedy,1100,47,23.0213,0
k=1,1100,55,19.7091,19
k=2,1100,55,19.6,931
greedy,1100,52,20.8462,0
random,1100,31,35.1935,0
bad_greedy,1100,43,25.4419,0
k=1,1100,52,20.5769,21
k=2,1100,53,20.6604,999
greedy,1100,53,20.4151,0
random,1100,30,36.5667,0
bad_greedy,1100,51,21.098,0
k=1,1100,53,20.1132,20
k=2,1100,53,20.0943,1006
greedy,1100,51,21.2353,0
random,1100,33,33.2121,0
bad_greedy,1100,46,23.8261,0
k=1,1100,54,20.1667,19
k=2,1100,54,19.6481,972
greedy,1100,56,19.2857,0
random,1100,30,36.6667,0
bad_greedy,1100,49,22.3265,0
k=1,1100,57,18.6667,18
k=2,1100,59,18.5932,950
greedy,1100,50,21.74,0
random,1100,29,37.931,0
bad_greedy,1100,41,26.561,0
k=1,1100,50,21.74,21
k=2,1100,50,21.74,1038
greedy,1100,56,19.2321,0
random,1100,23,47.7391,0
bad_greedy,1100,48,22.25,0
k=1,1100,56,19.0714,19
k=2,1100,56,19.0714,947
greedy,1100,50,21.42,0
random,1100,24,44.9583,0
bad_greedy,1100,45,24.3333,0
k=1,1100,51,21.4706,20
k=2,1100,51,21.1765,1014
greedy,1100,57,19.0351,1
random,1100,35,31.0286,0
bad_greedy,1100,49,21.6531,0
k=1,1100,57,19.0351,19
k=2,1100,57,19.0351,940
greedy,1100,50,21.68,0
random,1100,28,38.6429,0
bad_greedy,1100,43,25.5814,0
k=1,1100,50,21.56,22
k=2,1100,50,21.46,975
greedy,1100,59,18.4746,0
random,1100,35,31.4286,0
bad_greedy,1100,46,23.4783,0
k=1,1100,59,18.2034,19
k=2,1100,59,18.2034,927
greedy,1100,50,21.94,0
random,1100,27,40.7407,0
bad_greedy,1100,42,25.619,0
k=1,1100,51,21.4706,20
k=2,1100,51,21.1961,988
greedy,1100,53,20.3208,0
random,1100,33,33.3333,0
bad_greedy,1100,39,27.359,0
k=1,1100,53,20.2264,19
k=2,1100,53,20.2264,950
greedy,1100,51,21.1961,0
random,1100,29,37.5862,0
bad_greedy,1100,38,28.8421,0
k=1,1100,51,20.8627,19
k=2,1100,51,20.8627,985
greedy,1100,54,20.0185,0
random,1100,31,35.4516,0
bad_greedy,1100,48,22.4792,0
k=1,1100,55,19.9455,19
k=2,1100,55,19.6727,954
greedy,1100,53,19.9811,0
random,1100,29,37.3103,0
bad_greedy,1100,46,23.1304,0
k=1,1100,54,20.0556,20
k=2,1100,54,19.8519,1001
greedy,1200,58,19.9828,0
random,1200,30,39.8333,0
bad_greedy,1200,50,23.16,0
k=1,1200,59,20.2881,19
k=2,1200,59,20.2881,937
greedy,1200,58,19.9828,0
random,1200,30,39.8333,0
bad_greedy,1200,50,23.16,0
k=1,1200,59,20.2881,19
k=2,1200,59,20.2881,936
greedy,1200,51,22.9608,0
random,1200,31,38.5484,0
bad_greedy,1200,47,25.1277,0
k=1,1200,52,22.5,20
k=2,1200,53,22.566,1007
greedy,1200,60,19.9333,0
random,1200,38,31.4211,0
bad_greedy,1200,47,25.4894,0
k=1,1200,60,19.9,19
k=2,1200,60,19.9,930
greedy,1200,57,20.8772,0
random,1200,31,38.6774,0
bad_greedy,1200,44,26.5682,0
k=1,1200,57,20.5439,20
k=2,1200,58,20.6034,964
greedy,1200,53,21.9245,0
random,1200,34,34.9412,0
bad_greedy,1200,50,23.52,0
k=1,1200,55,21.7091,20
k=2,1200,55,21.3273,991
greedy,1200,57,20.6316,0
random,1200,29,41.069,0
bad_greedy,1200,50,23.28,0
k=1,1200,57,20.4561,19
k=2,1200,57,20.4561,965
greedy,1200,59,20.3051,0
random,1200,30,39.9,0
bad_greedy,1200,51,22.6863,0
k=1,1200,59,20.3051,19
k=2,1200,59,20.3051,954
greedy,1200,59,20.1864,0
random,1200,43,27.814,0
bad_greedy,1200,50,23.06,0
k=1,1200,61,19.459,19
k=2,1200,61,19.459,981
greedy,1200,52,22.4615,0
random,1200,25,47.96,0
bad_greedy,1200,50,23.82,0
k=1,1200,52,22.4615,21
k=2,1200,52,22.4615,1022
greedy,1200,51,22.549,1
random,1200,26,45.8462,0
bad_greedy,1200,45,26.1778,0
k=1,1200,52,22.5577,20
k=2,1200,52,22.5577,987
greedy,1200,62,18.7097,0
random,1200,39,30.6154,0
bad_greedy,1200,54,21.6852,0
k=1,1200,64,18.625,20
k=2,1200,65,18.2308,955
greedy,1200,50,23.84,0
random,1200,30,39.9667,0
bad_greedy,1200,41,29.1707,0
k=1,1200,50,23.84,20
k=2,1200,50,23.84,1004
greedy,1200,56,20.8393,1
random,1200,26,46.1538,0
bad_greedy,1200,46,25.8696,0
k=1,1200,56,20.75,20
k=2,1200,56,20.75,984
greedy,1200,54,21.7037,0
random,1200,37,32.4324,0
bad_greedy,1200,42,27.5952,0
k=1,1200,54,21.7037,20
k=2,1200,54,21.7037,990
greedy,1200,58,20.2069,0
random,1200,27,44.3333,0
bad_greedy,1200,45,26.3333,0
k=1,1200,58,20.1897,19
k=2,1200,58,20.1897,925
greedy,1200,54,21.3889,0
random,1200,34,35.1765,0
bad_greedy,1200,46,25.4783,0
k=1,1200,55,21.3091,21
k=2,1200,55,21.3091,987
greedy,1200,50,23.96,0
random,1200,25,47.56,0
bad_greedy,1200,43,27.7442,0
k=1,1200,50,23.8,21
k=2,1200,50,23.8,1009
greedy,1200,51,23.3529,0
random,1200,24,49.75,0
bad_greedy,1200,44,26.8636,0
k=1,1200,51,23.0196,21
k=2,1200,51,23.0196,987
greedy,1200,53,21.9811,1
random,1200,28,41.9643,0
bad_greedy,1200,46,25.3261,0
k=1,1200,54,21.9074,20
k=2,1200,54,21.9074,987
greedy,1200,57,20.4211,0
random,1200,33,36.1818,0
bad_greedy,1200,50,23.44,0
k=1,1200,58,20.5,21
k=2,1200,58,20.5,976
greedy,1200,51,22.8824,0
random,1200,28,42.5357,0
bad_greedy,1200,47,24.7234,0
k=1,1200,54,22.1296,21
k=2,1200,55,21.8182,982
greedy,1200,57,20.4211,0
random,1200,27,44.3333,0
bad_greedy,1200,48,24.9167,0
k=1,1200,57,20.4211,19
k=2,1200,57,20.4211,952
greedy,1200,53,22.0566,0
random,1200,27,44.4444,0
bad_greedy,1200,50,23.78,0
k=1,1200,54,21.8519,21
k=2,1200,54,21.8519,1015
greedy,1200,51,23.2157,0
random,1200,31,38.7097,0
bad_greedy,1200,43,26.8605,0
k=1,1200,51,23,20
k=2,1200,52,23.0769,1002
greedy,1200,52,22.8654,0
random,1200,28,42.4643,0
bad_greedy,1200,44,26.5,0
k=1,1200,52,22.7115,21
k=2,1200,52,22.7115,1006
greedy,1200,53,22.434,0
random,1200,31,38.7097,0
bad_greedy,1200,47,24.7021,0
k=1,1200,54,21.8333,20
k=2,1200,54,21.463,988
greedy,1200,54,22.0741,0
random,1200,29,41.3448,0
bad_greedy,1200,49,23.6531,0
k=1,1200,55,21.6545,20
k=2,1200,56,21.25,983
greedy,1200,60,19.65,0
random,1200,27,44.2593,0
bad_greedy,1200,53,22.0755,0
k=1,1200,60,19.65,19
k=2,1200,60,19.65,934
greedy,1200,52,22.4423,0
random,1200,24,49.5,0
bad_greedy,1200,50,23.6,0
k=1,1200,55,21.6545,20
k=2,1200,55,21.2364,999
greedy,1200,56,20.9107,0
random,1200,32,37.4688,0
bad_greedy,1200,46,26,0
k=1,1200,56,20.7857,18
k=2,1200,56,20.7857,932
greedy,1200,55,21.3636,0
random,1200,33,36.303,0
bad_greedy,1200,50,23.86,0
k=1,1200,56,20.9643,19
k=2,1200,56,20.9464,930
greedy,1200,55,21.5818,0
random,1200,36,32.75,0
bad_greedy,1200,48,24.1042,0
k=1,1200,56,21.1786,18
k=2,1200,56,21.1071,935
greedy,1200,58,20.3966,0
random,1200,36,33.1389,0
bad_greedy,1200,51,23,0
k=1,1200,58,20.3966,19
k=2,1200,58,20.3966,928
greedy,1200,57,21,0
random,1200,34,34.9412,0
bad_greedy,1200,47,24.9362,0
k=1,1200,57,21,18
k=2,1200,57,21,930
greedy,1200,52,22.6923,0
random,1200,32,37.3438,0
bad_greedy,1200,47,25.1702,0
k=1,1200,54,21.7407,19
k=2,1200,55,21.6,959
greedy,1200,54,21.4444,0
random,1200,27,44.4074,0
bad_greedy,1200,48,23.9792,0
k=1,1200,55,21.5818,20
k=2,1200,55,21.4545,996
greedy,1200,58,20.0862,0
random,1200,35,33.7429,0
bad_greedy,1200,49,23.7143,0
k=1,1200,59,20.2034,20
k=2,1200,59,20.2034,958
greedy,1200,59,19.9322,0
random,1200,31,38.4839,0
bad_greedy,1200,50,23.26,0
k=1,1200,59,19.9322,20
k=2,1200,59,19.9322,956
greedy,1200,55,21.3273,0
random,1200,32,37.4688,0
bad_greedy,1200,46,25.8043,0
k=1,1200,56,21,19
k=2,1200,56,21,939
greedy,1200,58,20.6207,0
random,1200,28,42.4286,0
bad_greedy,1200,51,22.549,0
k=1,1200,58,20.4138,19
k=2,1200,58,20.4138,968
greedy,1200,63,18.9841,0
random,1200,27,44.2222,0
bad_greedy,1200,52,22.2692,0
k=1,1200,64,18.5469,17
k=2,1200,65,18.1692,874
greedy,1200,53,22.3208,0
random,1200,29,41.3103,0
bad_greedy,1200,45,25.6889,0
k=1,1200,53,22.3019,20
k=2,1200,53,22.3019,968
greedy,1200,63,19,0
random,1200,29,41.2759,0
bad_greedy,1200,51,23.1961,0
k=1,1200,63,19,19
k=2,1200,63,19,910
greedy,1200,49,24.4286,0
random,1200,26,45.5,0
bad_greedy,1200,44,26.9545,0
k=1,1200,50,23.82,21
k=2,1200,50,23.16,1041
greedy,1200,57,20.8947,0
random,1200,32,37.0625,0
bad_greedy,1200,45,26.1556,0
k=1,1200,57,20.8947,20
k=2,1200,57,20.8947,946
greedy,1200,58,20.3793,1
random,1200,38,31.2895,0
bad_greedy,1200,46,25.4783,0
k=1,1200,58,20.3793,18
k=2,1200,58,20.3793,914
greedy,1200,51,23.3529,1
random,1200,25,47.92,0
bad_greedy,1200,44,26.5455,0
k=1,1200,52,22.8846,21
k=2,1200,52,22.8846,988
greedy,1200,54,22.0185,0
random,1200,33,36.2121,0
bad_greedy,1200,50,23.46,0
k=1,1200,55,21.4364,19
k=2,1200,55,21.2182,966
greedy,1200,60,19.5,0
random,1200,29,41.1034,0
bad_greedy,1200,56,21.1964,0
k=1,1200,61,19.0656,20
k=2,1200,62,19.0645,959
greedy,1200,52,22.4615,0
random,1200,30,39.6667,0
bad_greedy,1200,43,27.0465,0
k=1,1200,52,22.4615,19
k=2,1200,52,22.4615,951
greedy,1200,58,20.4828,0
random,1200,38,31.0526,0
bad_greedy,1200,48,24.0833,0
k=1,1200,58,20.4828,20
k=2,1200,58,20.4828,928
greedy,1200,61,19.623,0
random,1200,35,34.1143,0
bad_greedy,1200,55,21.6364,0
k=1,1200,62,18.7419,19
k=2,1200,63,18.7937,944
greedy,1200,56,21.0893,0
random,1200,28,42.8571,0
bad_greedy,1200,46,25.8261,0
k=1,1200,56,21.0893,20
k=2,1200,56,21.0893,962
greedy,1200,51,23.0196,0
random,1200,27,44.037,0
bad_greedy,1200,43,27.4419,0
k=1,1200,52,23.0769,20
k=2,1200,52,23.0769,975
greedy,1200,57,20.3333,0
random,1200,38,31.2632,0
bad_greedy,1200,51,23.5294,0
k=1,1200,58,20.1552,20
k=2,1200,59,20.2881,959
greedy,1200,56,21.3214,0
random,1200,36,33.1944,0
bad_greedy,1200,51,23.0784,0
k=1,1200,57,20.7193,20
k=2,1200,57,20.4035,968
greedy,1200,46,25.1522,0
random,1200,31,38.7097,0
bad_greedy,1200,45,26.2889,0
k=1,1200,48,24.9583,21
k=2,1200,48,24.5833,1034
greedy,1200,55,21.2727,0
random,1200,32,37.5,0
bad_greedy,1200,50,23.88,0
k=1,1200,56,20.7321,20
k=2,1200,56,20.625,984
greedy,1200,60,19.6833,0
random,1200,34,35.1765,0
bad_greedy,1200,52,22.5577,0
k=1,1200,60,19.6833,19
k=2,1200,60,19.6833,960
greedy,1200,50,23.92,0
random,1200,31,38.1613,0
bad_greedy,1200,43,27.3023,0
k=1,1200,50,23.16,19
k=2,1200,50,23.16,980
greedy,1200,58,20.4655,0
random,1200,30,39.6,0
bad_greedy,1200,45,26.2444,0
k=1,1200,59,19.8305,18
k=2,1200,59,19.8305,923
greedy,1200,57,20.6316,0
random,1200,30,39.5,0
bad_greedy,1200,46,25.5,0
k=1,1200,57,20.3509,18
k=2,1200,58,20.5172,925
greedy,1200,60,19.8,0
random,1200,34,35.0882,0
bad_greedy,1200,51,23.2549,0
k=1,1200,60,19.6833,19
k=2,1200,60,19.6833,948
greedy,1200,55,21.2727,0
random,1200,25,47.96,0
bad_greedy,1200,48,24.5833,0
k=1,1200,55,21.2727,19
k=2,1200,55,21.2727,970
greedy,1200,55,21.6182,0
random,1200,32,37.2188,0
bad_greedy,1200,49,23.5918,0
k=1,1200,55,21.4545,21
k=2,1200,55,21.4545,1016
greedy,1200,55,21.3636,0
random,1200,28,42.8571,0
bad_greedy,1200,48,24.1458,0
k=1,1200,55,21.2364,19
k=2,1200,55,21.2364,947
greedy,1200,51,23.2745,0
random,1200,32,37.125,0
bad_greedy,1200,43,26.8837,0
k=1,1200,51,22.8824,20
k=2,1200,51,22.8824,1001
greedy,1200,59,20.0508,0
random,1200,36,32.8611,0
bad_greedy,1200,53,22.1509,0
k=1,1200,61,19.6393,19
k=2,1200,62,19.2742,936
greedy,1200,57,20.9474,0
random,1200,34,35.2647,0
bad_greedy,1200,47,24.6596,0
k=1,1200,57,20.614,19
k=2,1200,57,20.4737,950
greedy,1200,60,19.5333,0
random,1200,24,49.9583,0
bad_greedy,1200,49,23.6531,0
k=1,1200,60,19.4167,20
k=2,1200,60,19.4167,942
greedy,1200,59,20.1017,0
random,1200,31,38.4194,0
bad_greedy,1200,52,22.3654,0
k=1,1200,59,20.1017,19
k=2,1200,59,20.1017,968
greedy,1200,55,21.7273,0
random,1200,34,35.1176,0
bad_greedy,1200,47,25.4255,0
k=1,1200,56,21.3214,19
k=2,1200,56,20.9286,969
greedy,1200,54,22.0741,0
random,1200,27,44.1481,0
bad_greedy,1200,48,23.9375,0
k=1,1200,55,21.3455,20
k=2,1200,55,21.1636,977
greedy,1200,59,20.322,0
random,1200,28,42.8571,0
bad_greedy,1200,48,24.875,0
k=1,1200,59,19.6949,19
k=2,1200,60,19.9333,915
greedy,1200,57,21.0351,0
random,1200,36,33.2778,0
bad_greedy,1200,49,23.7143,0
k=1,1200,59,20.339,19
k=2,1200,60,19.9667,937
greedy,1200,57,20.6491,0
random,1200,36,33.3333,0
bad_greedy,1200,47,24.766,0
k=1,1200,58,20.2241,20
k=2,1200,59,20.2712,962
greedy,1200,54,21.6667,0
random,1200,29,40.8966,0
bad_greedy,1200,41,29.1463,0
k=1,1200,54,21.6296,18
k=2,1200,54,21.6296,938
greedy,1200,59,19.7627,0
random,1200,33,36.0606,0
bad_greedy,1200,52,23,0
k=1,1200,61,19.6066,18
k=2,1200,61,19.4754,928
greedy,1200,48,24.75,0
random,1200,31,38.6774,0
bad_greedy,1200,41,28.1463,0
k=1,1200,49,24.2245,21
k=2,1200,49,24.2041,1009
greedy,1200,65,18.1385,0
random,1200,31,38.3226,0
bad_greedy,1200,55,21.0364,0
k=1,1200,65,17.8462,18
k=2,1200,66,18.0909,894
greedy,1200,58,20.6207,0
random,1200,29,41.3103,0
bad_greedy,1200,45,26.2889,0
k=1,1200,58,20.1552,19
k=2,1200,58,20.1552,930
greedy,1200,50,23.1,0
random,1200,28,42.75,0
bad_greedy,1200,46,25.6087,0
k=1,1200,51,22.9412,20
k=2,1200,51,22.9412,1028
greedy,1200,57,20.9825,0
random,1200,34,35.2647,0
bad_greedy,1200,50,23.6,0
k=1,1200,57,20.7895,20
k=2,1200,57,20.7895,972
greedy,1200,56,21,0
random,1200,30,39.4667,0
bad_greedy,1200,49,24.102,0
k=1,1200,57,20.4561,18
k=2,1200,58,20.6552,937
greedy,1200,54,21.6111,0
random,1200,33,36.0909,0
bad_greedy,1200,47,25.4681,0
k=1,1200,55,21.6727,20
k=2,1200,55,21.3636,968
greedy,1200,55,21.4182,0
random,1200,29,41.2759,0
bad_greedy,1200,53,22.1509,0
k=1,1200,55,21.0182,21
k=2,1200,56,21.375,1001
greedy,1200,54,22.0926,0
random,1200,32,37.4688,0
bad_greedy,1200,48,24.9583,0
k=1,1200,56,20.8929,19
k=2,1200,57,20.7719,949
greedy,1200,58,20.1207,0
random,1200,32,37.375,0
bad_greedy,1200,52,22.9231,0
k=1,1200,60,19.9333,18
k=2,1200,61,19.459,942
greedy,1200,52,22.3462,0
random,1200,30,39.8667,0
bad_greedy,1200,44,26.8636,0
k=1,1200,52,22.3462,21
k=2,1200,52,22.3462,1018
greedy,1200,58,20.0345,0
random,1200,27,44.4074,0
bad_greedy,1200,52,22.4231,0
k=1,1200,59,20.2373,18
k=2,1200,59,20.2373,944
greedy,1200,53,22.566,0
random,1200,29,41.3103,0
bad_greedy,1200,47,25.5106,0
k=1,1200,53,22.2453,20
k=2,1200,53,21.9434,991
greedy,1200,59,19.7966,0
random,1200,36,33.1111,0
bad_greedy,1200,50,23.28,0
k=1,1200,59,19.7966,18
k=2,1200,59,19.7966,919
greedy,1200,52,22.3654,1
random,1200,31,38.6129,0
bad_greedy,1200,44,26.1591,0
k=1,1200,53,22.5094,20
k=2,1200,53,22.3962,970
greedy,1200,61,19.1639,0
random,1200,32,37.4062,0
bad_greedy,1200,49,23.9592,0
k=1,1200,62,19.1935,18
k=2,1200,62,19.1935,923
greedy,1200,52,22.7115,0
random,1200,27,44.2963,0
bad_greedy,1200,44,26.7955,0
k=1,1200,53,22.2453,19
k=2,1200,54,22.1667,975
greedy,1200,56,21.2143,0
random,1200,34,34.9412,0
bad_greedy,1200,42,27.8333,0
k=1,1200,56,21.1429,19
k=2,1200,56,21.1429,940
greedy,1200,53,21.9434,0
random,1200,32,37.5,0
bad_greedy,1200,39,29.4615,0
k=1,1200,54,22.0185,19
k=2,1200,54,21.963,987
greedy,1200,56,20.7679,0
random,1200,28,42.3214,0
bad_greedy,1200,51,23,0
k=1,1200,57,20.7368,19
k=2,1200,57,20.4211,948
greedy,1200,56,21.25,0
random,1200,31,38.2581,0
bad_greedy,1200,49,23.6735,0
k=1,1200,56,20.875,20
k=2,1200,57,21.0175,988
greedy,1300,61,21.1475,0
random,1300,33,39.1212,0
bad_greedy,1300,52,24.2115,0
k=1,1300,61,21.0328,18
k=2,1300,61,21.0328,916
greedy,1300,61,21.1475,0
random,1300,33,39.1212,0
bad_greedy,1300,52,24.2115,0
k=1,1300,61,21.0328,18
k=2,1300,61,21.0328,916
greedy,1300,53,23.9245,0
random,1300,32,40.625,0
bad_greedy,1300,49,26.3061,0
k=1,1300,54,23.463,19
k=2,1300,55,23.5091,988
greedy,1300,62,20.7097,0
random,1300,39,32.8462,0
bad_greedy,1300,48,26.0417,0
k=1,1300,62,20.6774,18
k=2,1300,62,20.6774,912
greedy,1300,59,21.4746,0
random,1300,36,35.4167,0
bad_greedy,1300,46,27.6304,0
k=1,1300,60,21.4,18
k=2,1300,60,21.1333,941
greedy,1300,56,23,0
random,1300,35,37.0571,0
bad_greedy,1300,52,24.5385,0
k=1,1300,57,22.4386,20
k=2,1300,58,22.3966,978
greedy,1300,59,21.339,0
random,1300,31,41.4839,0
bad_greedy,1300,52,24.3269,0
k=1,1300,60,21.4833,19
k=2,1300,60,21.4833,947
greedy,1300,61,21.2131,0
random,1300,33,39.2424,0
