algorithm,budget,coverage,cost_per_coverage,time
k=2,1300,100,7.2,1606
greedy,1300,100,7.2,3
random,1300,95,13.6842,0
bad_greedy,1300,81,16.0494,1
k=1,1300,100,7.2,32
k=2,1300,100,7.2,1565
greedy,1300,100,7.8,4
random,1300,94,13.8298,0
bad_greedy,1300,73,17.8082,1
k=1,1300,100,7.6,34
k=2,1300,100,7.4,1669
greedy,1300,100,6.8,3
random,1300,95,13.6842,0
bad_greedy,1300,79,16.4557,1
k=1,1300,100,6.8,35
k=2,1300,100,6.8,1511
greedy,1300,100,6.6,4
random,1300,97,13.4021,0
bad_greedy,1300,83,15.6627,1
k=1,1300,100,6.4,30
k=2,1300,100,6.4,1443
greedy,1300,100,7.2,3
random,1300,97,13.4021,0
bad_greedy,1300,89,14.6067,1
k=1,1300,100,7.2,32
k=2,1300,100,7.2,1591
greedy,900,100,7.6,4
random,900,78,11.5385,0
bad_greedy,900,69,13.0435,1
k=1,900,100,7.6,34
k=2,900,100,7.6,1696
greedy,900,100,7.4,3
random,900,89,10.1124,0
bad_greedy,900,65,13.8462,1
k=1,900,100,7.2,33
k=2,900,100,7.2,1649
greedy,900,100,7.4,3
random,900,84,10.7143,0
bad_greedy,900,71,12.6761,1
k=1,900,100,7.4,33
k=2,900,100,7.4,1589
greedy,900,100,7,3
random,900,86,10.4651,0
bad_greedy,900,69,13.0435,2
k=1,900,100,7,32
k=2,900,100,7,1528
greedy,900,100,6.4,3
random,900,85,10.5882,0
bad_greedy,900,69,13.0435,1
k=1,900,100,6.4,29
k=2,900,100,6.4,1397
greedy,900,100,9,3
random,900,81,11.1111,0
bad_greedy,900,65,13.8462,1
k=1,900,100,8.8,39
k=2,900,100,8.8,1935
greedy,900,100,7,3
random,900,85,10.5882,0
bad_greedy,900,55,16.3636,1
k=1,900,100,6.8,32
k=2,900,100,6.8,1534
greedy,900,100,8.6,3
random,900,80,11.25,0
bad_greedy,900,63,14.2857,1
k=1,900,100,8.4,38
k=2,900,100,8.4,1838
greedy,900,100,7.8,3
random,900,86,10.4651,0
bad_greedy,900,66,13.6364,1
k=1,900,100,7.8,34
k=2,900,100,7.8,1742
greedy,900,100,8.2,3
random,900,76,11.8421,0
bad_greedy,900,69,13.0435,1
k=1,900,100,8.2,36
k=2,900,100,8.2,1907
greedy,800,100,7.4,4
random,800,84,9.52381,0
bad_greedy,800,60,13.3333,1
k=1,800,100,7.2,33
k=2,800,100,7.2,1782
greedy,800,100,8,3
random,800,78,10.2564,0
bad_greedy,800,58,13.7931,1
k=1,800,100,7.8,35
k=2,800,100,7.8,1798
greedy,800,100,7.8,3
random,800,81,9.87654,0
bad_greedy,800,64,12.5,1
k=1,800,100,7.6,35
k=2,800,100,7.6,1827
greedy,800,100,7.4,3
random,800,79,10.1266,0
bad_greedy,800,64,12.5,1
k=1,800,100,7.4,33
k=2,800,100,7.4,1597
greedy,800,100,7.2,3
random,800,82,9.7561,0
bad_greedy,800,67,11.9403,1
k=1,800,100,7.2,32
k=2,800,100,7.2,1572
greedy,800,100,7.2,3
random,800,80,10,0
bad_greedy,800,71,11.2676,1
k=1,800,100,6.8,32
k=2,800,100,6.8,1600
greedy,800,100,7.6,3
random,800,78,10.2564,0
bad_greedy,800,59,13.5593,1
k=1,800,100,7.6,34
k=2,800,100,7.4,1693
greedy,800,100,7.2,3
random,800,76,10.5263,0
bad_greedy,800,61,13.1148,1
k=1,800,100,7.2,33
k=2,800,100,7,1606
greedy,800,100,6.2,3
random,800,83,9.63855,0
bad_greedy,800,82,9.7561,1
k=1,800,100,6,31
k=2,800,100,5.8,1353
greedy,800,100,7.6,3
random,800,81,9.87654,0
bad_greedy,800,53,15.0943,1
k=1,800,100,7.4,33
k=2,800,100,7.2,1674
greedy,1000,100,8.2,11
random,1000,82,12.1951,0
bad_greedy,1000,67,14.9254,1
k=1,1000,100,7.8,36
k=2,1000,100,7.8,1718
greedy,1000,100,7,3
random,1000,89,11.236,0
bad_greedy,1000,74,13.5135,1
k=1,1000,100,7,33
k=2,1000,100,6.8,1717
greedy,1000,100,8.2,4
random,1000,82,12.1951,0
bad_greedy,1000,64,15.625,1
k=1,1000,100,8,46
k=2,1000,100,8,2389
greedy,1000,100,6.2,4
random,1000,90,11.1111,0
bad_greedy,1000,73,13.6986,2
k=1,1000,100,6.2,40
k=2,1000,100,6,1709
greedy,1000,100,8.2,3
random,1000,85,11.7647,0
bad_greedy,1000,57,17.5439,1
k=1,1000,100,7.8,35
k=2,1000,100,7.8,1663
greedy,1000,100,7,3
random,1000,88,11.3636,0
bad_greedy,1000,74,13.5135,1
k=1,1000,100,7,31
k=2,1000,100,7,1476
greedy,1000,100,7,3
random,1000,91,10.989,0
bad_greedy,1000,70,14.2857,1
k=1,1000,100,7,39
k=2,1000,100,6.8,1486
greedy,1000,100,8.2,3
random,1000,82,12.1951,0
bad_greedy,1000,57,17.5439,1
k=1,1000,100,8,35
k=2,1000,100,8,1654
greedy,1000,100,6.4,3
random,1000,89,11.236,0
bad_greedy,1000,64,15.625,1
k=1,1000,100,6.4,31
k=2,1000,100,6.4,1731
greedy,1000,100,6.6,5
random,1000,86,11.6279,0
bad_greedy,1000,70,14.2857,1
k=1,1000,100,6.6,44
k=2,1000,100,6.6,1717
greedy,2900,100,7.2,4
random,2900,100,20,0
bad_greedy,2900,100,20,1
k=1,2900,100,7.2,43
k=2,2900,100,7.2,1662
greedy,2900,100,6.6,3
random,2900,100,20,0
bad_greedy,2900,100,20,1
k=1,2900,100,6.6,30
k=2,2900,100,6.4,1614
greedy,2900,100,7.2,4
random,2900,100,20,0
bad_greedy,2900,100,20,1
k=1,2900,100,7.2,43
k=2,2900,100,7.2,1712
greedy,2900,100,7.8,3
random,2900,100,20,0
bad_greedy,2900,100,20,1
k=1,2900,100,7.8,35
k=2,2900,100,7.8,1838
greedy,2900,100,7.6,3
random,2900,100,20,0
bad_greedy,2900,100,20,1
k=1,2900,100,7.4,36
k=2,2900,100,7.4,1697
greedy,2900,100,6.4,3
random,2900,100,20,0
bad_greedy,2900,100,20,1
k=1,2900,100,6.2,30
k=2,2900,100,6.2,1487
greedy,2900,100,7,3
random,2900,100,20,0
bad_greedy,2900,100,20,1
k=1,2900,100,7,32
k=2,2900,100,7,1706
greedy,2900,100,7.6,3
random,2900,100,20,0
bad_greedy,2900,100,20,1
k=1,2900,100,7.6,34
k=2,2900,100,7.6,1816
greedy,2900,100,7.6,3
random,2900,100,20,0
bad_greedy,2900,100,20,1
k=1,2900,100,7.4,34
k=2,2900,100,7.4,1745
greedy,2900,100,7,3
random,2900,100,20,0
bad_greedy,2900,100,20,1
k=1,2900,100,7,38
k=2,2900,100,7,1603
greedy,2600,100,8.6,4
random,2600,100,20,0
bad_greedy,2600,100,20,1
k=1,2600,100,8.4,41
k=2,2600,100,8.4,2025
greedy,2600,100,7.8,3
random,2600,100,20,0
bad_greedy,2600,100,20,1
k=1,2600,100,7.6,39
k=2,2600,100,7.4,1806
greedy,2600,100,8.2,3
random,2600,100,20,0
bad_greedy,2600,100,20,1
k=1,2600,100,8.2,46
k=2,2600,100,8.2,1839
greedy,2600,100,8.4,3
random,2600,100,20,0
bad_greedy,2600,100,20,1
k=1,2600,100,8.2,43
k=2,2600,100,8,1893
greedy,2600,100,6.6,3
random,2600,100,20,0
bad_greedy,2600,100,20,1
k=1,2600,100,6.6,30
k=2,2600,100,6.6,1597
greedy,2600,100,7.4,3
random,2600,100,20,0
bad_greedy,2600,100,20,2
k=1,2600,100,7.2,34
k=2,2600,100,7.2,1811
greedy,2600,100,6.8,3
random,2600,100,20,0
bad_greedy,2600,100,20,1
k=1,2600,100,6.8,32
k=2,2600,100,6.8,1604
greedy,2600,100,8,3
random,2600,100,20,0
bad_greedy,2600,100,20,1
k=1,2600,100,7.8,35
k=2,2600,100,7.6,1784
greedy,2600,100,6.8,3
random,2600,100,20,0
bad_greedy,2600,100,20,1
k=1,2600,100,6.8,42
k=2,2600,100,6.8,1561
greedy,2600,100,6.8,3
random,2600,100,20,0
bad_greedy,2600,100,20,1
k=1,2600,100,6.8,40
k=2,2600,100,6.8,1684
greedy,2900,100,6.2,4
random,2900,100,20,0
bad_greedy,2900,100,20,1
k=1,2900,100,6,29
k=2,2900,100,6,1388
greedy,2900,100,8.4,3
random,2900,100,20,0
bad_greedy,2900,100,20,1
k=1,2900,100,8.2,38
k=2,2900,100,8.2,1781
greedy,2900,100,8.2,3
random,2900,100,20,0
bad_greedy,2900,100,20,1
k=1,2900,100,8.2,39
k=2,2900,100,8.2,1784
greedy,2900,100,7.8,3
random,2900,100,20,0
bad_greedy,2900,100,20,1
k=1,2900,100,7.8,34
k=2,2900,100,7.8,1675
greedy,2900,100,7.2,3
random,2900,100,20,0
bad_greedy,2900,100,20,1
k=1,2900,100,7.2,36
k=2,2900,100,7.2,1600
greedy,2900,100,7.8,3
random,2900,100,20,0
bad_greedy,2900,100,20,1
k=1,2900,100,7.8,35
k=2,2900,100,7.8,1703
greedy,2900,100,7.4,3
random,2900,100,20,0
bad_greedy,2900,100,20,1
k=1,2900,100,7.4,33
k=2,2900,100,7.4,1631
greedy,2900,100,7.8,3
random,2900,100,20,0
bad_greedy,2900,100,20,1
k=1,2900,100,7.6,34
k=2,2900,100,7.6,1651
greedy,2900,100,6.6,3
random,2900,100,20,0
bad_greedy,2900,100,20,1
k=1,2900,100,6.4,30
k=2,2900,100,6.4,1461
greedy,2900,100,8.2,3
random,2900,100,20,0
bad_greedy,2900,100,20,1
k=1,2900,100,8.2,36
k=2,2900,100,8.2,1756
greedy,2200,100,7.4,3
random,2200,100,20,0
bad_greedy,2200,100,20,1
k=1,2200,100,7.4,33
k=2,2200,100,7.4,1589
greedy,2200,100,6.6,3
random,2200,100,20,0
bad_greedy,2200,100,20,1
k=1,2200,100,6.2,29
k=2,2200,100,6.2,1383
greedy,2200,100,7.6,3
random,2200,100,20,0
bad_greedy,2200,100,20,1
k=1,2200,100,7.4,33
k=2,2200,100,7.4,1627
greedy,2200,100,7.6,3
random,2200,100,20,0
bad_greedy,2200,100,20,1
k=1,2200,100,7.6,33
k=2,2200,100,7.6,1579
greedy,2200,100,8.4,3
random,2200,100,20,0
bad_greedy,2200,100,20,2
k=1,2200,100,8.4,37
k=2,2200,100,8.4,1831
greedy,2200,100,7,3
random,2200,100,20,0
bad_greedy,2200,100,20,1
k=1,2200,100,7,31
k=2,2200,100,7,1553
greedy,2200,100,8,4
random,2200,100,20,0
bad_greedy,2200,100,20,1
k=1,2200,100,7.8,36
k=2,2200,100,7.8,1700
greedy,2200,100,8.2,3
random,2200,100,20,0
bad_greedy,2200,100,20,1
k=1,2200,100,8.2,36
k=2,2200,100,8.2,1760
greedy,2200,100,7,3
random,2200,100,20,0
bad_greedy,2200,100,20,1
k=1,2200,100,7,33
k=2,2200,100,7,1544
greedy,2200,100,7.4,3
random,2200,100,20,0
bad_greedy,2200,100,20,1
k=1,2200,100,7.4,40
k=2,2200,100,7.4,1615
greedy,1800,100,8,7
random,1800,98,18.3673,0
bad_greedy,1800,96,18.75,1
k=1,1800,100,8,35
k=2,1800,100,8,1685
greedy,1800,100,7.2,3
random,1800,98,18.3673,0
bad_greedy,1800,98,18.3673,1
k=1,1800,100,7,32
k=2,1800,100,7,1472
greedy,1800,100,7.8,3
random,1800,99,18.1818,0
bad_greedy,1800,95,18.9474,1
k=1,1800,100,7.4,33
k=2,1800,100,7.4,1618
greedy,1800,100,8,3
random,1800,98,18.3673,0
bad_greedy,1800,100,18,1
k=1,1800,100,7.6,36
k=2,1800,100,7.6,1637
greedy,1800,100,8,3
random,1800,99,18.1818,0
bad_greedy,1800,96,18.75,1
k=1,1800,100,7.8,34
k=2,1800,100,7.8,1652
greedy,1800,100,7.4,3
random,1800,98,18.3673,0
bad_greedy,1800,95,18.9474,1
k=1,1800,100,7.2,35
k=2,1800,100,7.2,1542
greedy,1800,100,7.4,3
random,1800,100,18,0
bad_greedy,1800,97,18.5567,1
k=1,1800,100,7.2,31
k=2,1800,100,7.2,1555
greedy,1800,100,7.4,3
random,1800,98,18.3673,0
bad_greedy,1800,98,18.3673,1
k=1,1800,100,7.4,33
k=2,1800,100,7.2,1576
greedy,1800,100,7.4,3
random,1800,100,18,0
bad_greedy,1800,98,18.3673,1
k=1,1800,100,7.4,36
k=2,1800,100,7.4,1573
greedy,1800,100,6.8,3
random,1800,99,18.1818,0
bad_greedy,1800,100,18,1
k=1,1800,100,6.8,30
k=2,1800,100,6.8,1452
greedy,2200,100,7.6,4
random,2200,100,20,0
bad_greedy,2200,100,20,1
k=1,2200,100,7.2,40
k=2,2200,100,7,1675
greedy,2200,100,6.2,3
random,2200,100,20,0
bad_greedy,2200,100,20,1
k=1,2200,100,6.2,28
k=2,2200,100,6.2,1385
greedy,2200,100,7,3
random,2200,100,20,0
bad_greedy,2200,100,20,1
k=1,2200,100,7,31
k=2,2200,100,7,1535
greedy,2200,100,8,3
random,2200,100,20,0
bad_greedy,2200,100,20,1
k=1,2200,100,7.8,35
k=2,2200,100,7.6,1675
greedy,2200,100,6.2,3
random,2200,100,20,0
bad_greedy,2200,100,20,1
k=1,2200,100,6.2,28
k=2,2200,100,6.2,1398
greedy,2200,100,6.8,3
random,2200,100,20,0
bad_greedy,2200,100,20,1
k=1,2200,100,6.8,34
k=2,2200,100,6.8,1492
greedy,2200,100,7.8,3
random,2200,100,20,0
bad_greedy,2200,100,20,1
k=1,2200,100,7.6,34
k=2,2200,100,7.6,1666
greedy,2200,100,8.6,3
random,2200,100,20,0
bad_greedy,2200,100,20,1
k=1,2200,100,8.6,37
k=2,2200,100,8.6,1818
greedy,2200,100,7.4,3
random,2200,100,20,0
bad_greedy,2200,100,20,1
k=1,2200,100,7.4,33
k=2,2200,100,7.2,1611
greedy,2200,100,7.6,3
random,2200,100,20,0
bad_greedy,2200,100,20,1
k=1,2200,100,7.6,33
k=2,2200,100,7.6,1615
greedy,1800,100,6.8,4
random,1800,100,18,0
bad_greedy,1800,97,18.5567,1
k=1,1800,100,6.8,31
k=2,1800,100,6.8,1560
greedy,1800,100,6.6,4
random,1800,100,18,0
bad_greedy,1800,99,18.1818,1
k=1,1800,100,6.6,30
k=2,1800,100,6.6,1446
greedy,1800,100,7.8,3
random,1800,98,18.3673,0
bad_greedy,1800,95,18.9474,1
k=1,1800,100,7.8,35
k=2,1800,100,7.8,1678
greedy,1800,100,8.2,3
random,1800,98,18.3673,0
bad_greedy,1800,98,18.3673,1
k=1,1800,100,8.2,36
k=2,1800,100,8.2,1801
greedy,1800,100,8.2,3
random,1800,98,18.3673,0
bad_greedy,1800,100,18,1
k=1,1800,100,8.2,36
k=2,1800,100,8.2,1831
greedy,1800,100,7.8,3
random,1800,100,18,0
bad_greedy,1800,99,18.1818,1
k=1,1800,100,7.8,34
k=2,1800,100,7.8,1680
greedy,1800,100,8,3
random,1800,98,18.3673,0
bad_greedy,1800,99,18.1818,1
k=1,1800,100,7.6,35
k=2,1800,100,7.6,1653
greedy,1800,100,7.4,3
random,1800,99,18.1818,0
bad_greedy,1800,99,18.1818,1
k=1,1800,100,7.4,33
k=2,1800,100,7.4,1592
greedy,1800,100,6.6,3
random,1800,98,18.3673,0
bad_greedy,1800,99,18.1818,1
k=1,1800,100,6.4,29
k=2,1800,100,6.4,1430
greedy,1800,100,8,3
random,1800,99,18.1818,0
bad_greedy,1800,98,18.3673,1
k=1,1800,100,8,43
k=2,1800,100,8,1684
greedy,1100,100,6.6,3
random,1100,90,12.2222,0
bad_greedy,1100,72,15.2778,1
k=1,1100,100,6.4,30
k=2,1100,100,6.2,1451
greedy,1100,100,7.4,3
random,1100,84,13.0952,0
bad_greedy,1100,77,14.2857,1
k=1,1100,100,7.2,33
k=2,1100,100,7.2,1615
greedy,1100,100,8.4,3
random,1100,89,12.3596,0
bad_greedy,1100,78,14.1026,1
k=1,1100,100,8.2,37
k=2,1100,100,8,1785
greedy,1100,100,7.6,3
random,1100,90,12.2222,0
bad_greedy,1100,80,13.75,1
k=1,1100,100,7.4,34
k=2,1100,100,7.4,1618
greedy,1100,100,6.6,3
random,1100,93,11.828,0
bad_greedy,1100,79,13.9241,1
k=1,1100,100,6.6,30
k=2,1100,100,6.6,1458
greedy,1100,100,7.8,3
random,1100,87,12.6437,0
bad_greedy,1100,80,13.75,1
k=1,1100,100,7.6,34
k=2,1100,100,7.6,1648
greedy,1100,100,7.8,3
random,1100,88,12.5,0
bad_greedy,1100,75,14.6667,1
k=1,1100,100,7.8,35
k=2,1100,100,7.8,1688
greedy,1100,100,7.6,3
random,1100,85,12.9412,0
bad_greedy,1100,76,14.4737,1
k=1,1100,100,7.4,34
k=2,1100,100,7.4,1649
greedy,1100,100,7.6,3
random,1100,93,11.828,0
bad_greedy,1100,72,15.2778,1
k=1,1100,100,7.4,34
k=2,1100,100,7.2,1645
greedy,1100,100,7.2,3
random,1100,91,12.0879,0
bad_greedy,1100,70,15.7143,1
k=1,1100,100,7,34
k=2,1100,100,7,1551
greedy,100,37,2.7027,3
random,100,12,8.33333,0
bad_greedy,100,10,10,1
k=1,100,37,2.7027,61
k=2,100,37,2.7027,3044
greedy,100,36,2.77778,3
random,100,12,8.33333,0
bad_greedy,100,15,6.66667,1
k=1,100,36,2.77778,60
k=2,100,36,2.77778,2963
greedy,100,37,2.7027,3
random,100,24,4.16667,0
bad_greedy,100,20,5,1
k=1,100,37,2.7027,62
k=2,100,37,2.7027,3054
greedy,100,37,2.7027,3
random,100,14,7.14286,0
bad_greedy,100,19,5.26316,1
k=1,100,39,2.5641,61
k=2,100,39,2.5641,3027
greedy,100,34,2.94118,3
random,100,18,5.55556,0
bad_greedy,100,19,5.26316,1
k=1,100,34,2.94118,61
k=2,100,34,2.94118,3091
greedy,100,41,2.43902,3
random,100,26,3.84615,0
bad_greedy,100,15,6.66667,1
k=1,100,41,2.43902,62
k=2,100,40,2.5,2990
greedy,100,35,2.85714,3
random,100,9,11.1111,0
bad_greedy,100,16,6.25,1
k=1,100,35,2.85714,64
k=2,100,35,2.85714,3106
greedy,100,34,2.94118,3
random,100,15,6.66667,0
bad_greedy,100,20,5,1
k=1,100,34,2.94118,61
k=2,100,34,2.94118,3074
greedy,100,40,2.5,3
random,100,15,6.66667,0
bad_greedy,100,9,11.1111,1
k=1,100,40,2.5,65
k=2,100,36,2.77778,3130
greedy,100,33,3.0303,3
random,100,18,5.55556,0
bad_greedy,100,15,6.66667,1
k=1,100,33,3.0303,64
k=2,100,32,3.125,3097
greedy,300,72,4.16667,4
random,300,39,7.69231,0
bad_greedy,300,31,9.67742,1
k=1,300,72,4.16667,49
k=2,300,72,4.16667,2414
greedy,300,79,3.79747,3
random,300,46,6.52174,0
bad_greedy,300,41,7.31707,1
k=1,300,79,3.79747,44
k=2,300,79,3.79747,2300
greedy,300,67,4.47761,3
random,300,37,8.10811,0
bad_greedy,300,31,9.67742,1
k=1,300,68,4.41176,54
k=2,300,69,4.34783,2675
greedy,300,69,4.34783,3
random,300,40,7.5,0
bad_greedy,300,26,11.5385,1
k=1,300,70,4.28571,54
k=2,300,70,4.28571,2444
greedy,300,72,4.16667,3
random,300,39,7.69231,0
bad_greedy,300,29,10.3448,1
k=1,300,73,4.10959,47
k=2,300,73,4.10959,2508
greedy,300,68,4.41176,3
random,300,43,6.97674,0
bad_greedy,300,31,9.67742,1
k=1,300,68,4.41176,56
k=2,300,68,4.41176,2699
greedy,300,69,4.34783,3
random,300,46,6.52174,0
bad_greedy,300,32,9.375,2
k=1,300,69,4.34783,48
k=2,300,69,4.34783,2840
greedy,300,79,3.79747,3
random,300,45,6.66667,0
bad_greedy,300,29,10.3448,1
k=1,300,80,3.75,44
k=2,300,80,3.75,2345
greedy,300,73,4.10959,3
random,300,57,5.26316,0
bad_greedy,300,39,7.69231,1
k=1,300,73,4.10959,46
k=2,300,73,4.10959,2443
greedy,300,77,3.8961,3
random,300,54,5.55556,0
bad_greedy,300,38,7.89474,2
k=1,300,77,3.8961,51
k=2,300,77,3.8961,2387
greedy,1100,100,8.2,4
random,1100,92,11.9565,0
bad_greedy,1100,75,14.6667,1
k=1,1100,100,8,35
k=2,1100,100,8,1807
greedy,1100,100,7.2,3
random,1100,91,12.0879,0
bad_greedy,1100,81,13.5802,1
k=1,1100,100,7.2,34
k=2,1100,100,7.2,1573
greedy,1100,100,7,3
random,1100,86,12.7907,0
bad_greedy,1100,70,15.7143,1
k=1,1100,100,6.8,37
k=2,1100,100,6.6,1696
greedy,1100,100,8.4,3
random,1100,91,12.0879,0
bad_greedy,1100,72,15.2778,1
k=1,1100,100,8.4,37
k=2,1100,100,8.4,1803
greedy,1100,100,6.8,3
random,1100,91,12.0879,0
bad_greedy,1100,85,12.9412,1
k=1,1100,100,6.6,31
k=2,1100,100,6.6,1470
greedy,1100,100,7.6,3
random,1100,90,12.2222,0
bad_greedy,1100,75,14.6667,1
k=1,1100,100,7.6,33
k=2,1100,100,7.6,1636
greedy,1100,100,7.2,3
random,1100,86,12.7907,0
bad_greedy,1100,77,14.2857,2
k=1,1100,100,7,32
k=2,1100,100,7,1527
greedy,1100,100,6.8,3
random,1100,91,12.0879,0
bad_greedy,1100,74,14.8649,1
k=1,1100,100,6.8,36
k=2,1100,100,6.8,1460
greedy,1100,100,7.2,3
random,1100,94,11.7021,0
bad_greedy,1100,70,15.7143,1
k=1,1100,100,7,42
k=2,1100,100,7,1590
greedy,1100,100,7.8,3
random,1100,88,12.5,0
bad_greedy,1100,83,13.253,1
k=1,1100,100,7.8,37
k=2,1100,100,7.8,1691
greedy,2700,100,7.8,5
random,2700,100,20,0
bad_greedy,2700,100,20,1
k=1,2700,100,7.6,34
k=2,2700,100,7.6,1630
greedy,2700,100,8,3
random,2700,100,20,0
bad_greedy,2700,100,20,1
k=1,2700,100,7.6,35
k=2,2700,100,7.6,1626
greedy,2700,100,7.6,3
random,2700,100,20,0
bad_greedy,2700,100,20,1
k=1,2700,100,7.6,34
k=2,2700,100,7.6,1576
greedy,2700,100,7.8,3
random,2700,100,20,0
bad_greedy,2700,100,20,1
k=1,2700,100,7.6,33
k=2,2700,100,7.6,1619
greedy,2700,100,7.6,3
random,2700,100,20,0
bad_greedy,2700,100,20,1
k=1,2700,100,7.4,32
k=2,2700,100,7.4,1545
greedy,2700,100,7.2,3
random,2700,100,20,0
bad_greedy,2700,100,20,1
k=1,2700,100,7.2,32
k=2,2700,100,7.2,1527
greedy,2700,100,7.8,3
random,2700,100,20,0
bad_greedy,2700,100,20,1
k=1,2700,100,7.8,34
k=2,2700,100,7.8,1669
greedy,2700,100,6.8,3
random,2700,100,20,0
bad_greedy,2700,100,20,1
k=1,2700,100,6.8,33
k=2,2700,100,6.8,1469
greedy,2700,100,7.8,4
random,2700,100,20,0
bad_greedy,2700,100,20,1
k=1,2700,100,7.6,34
k=2,2700,100,7.6,1591
greedy,2700,100,7,3
random,2700,100,20,0
bad_greedy,2700,100,20,1
k=1,2700,100,7,31
k=2,2700,100,7,1501
greedy,500,85,5.88235,4
random,500,61,8.19672,0
bad_greedy,500,33,15.1515,1
k=1,500,86,5.81395,38
k=2,500,86,5.81395,1960
greedy,500,90,5.55556,3
random,500,67,7.46269,0
bad_greedy,500,38,13.1579,1
k=1,500,90,5.55556,35
k=2,500,90,5.55556,1684
greedy,500,90,5.55556,4
random,500,70,7.14286,0
bad_greedy,500,47,10.6383,2
k=1,500,91,5.49451,42
k=2,500,91,5.49451,1991
greedy,500,89,5.61798,3
random,500,59,8.47458,0
bad_greedy,500,42,11.9048,1
k=1,500,90,5.55556,37
k=2,500,90,5.55556,1910
greedy,500,94,5.31915,3
random,500,71,7.04225,0
bad_greedy,500,41,12.1951,1
k=1,500,94,5.31915,31
k=2,500,94,5.31915,1414
greedy,500,89,5.61798,4
random,500,70,7.14286,0
bad_greedy,500,31,16.129,1
k=1,500,89,5.61798,37
k=2,500,89,5.61798,1833
greedy,500,87,5.74713,3
random,500,65,7.69231,0
bad_greedy,500,38,13.1579,1
k=1,500,88,5.68182,41
k=2,500,88,5.68182,2061
greedy,500,89,5.61798,3
random,500,54,9.25926,0
bad_greedy,500,47,10.6383,1
k=1,500,89,5.61798,34
k=2,500,89,5.61798,1688
greedy,500,95,5.26316,3
random,500,69,7.24638,0
bad_greedy,500,42,11.9048,1
k=1,500,96,5.20833,32
k=2,500,96,5.20833,1596
greedy,500,94,5.31915,3
random,500,63,7.93651,0
bad_greedy,500,43,11.6279,1
k=1,500,95,5.26316,30
k=2,500,95,5.26316,1500
greedy,200,52,3.84615,4
random,200,32,6.25,0
bad_greedy,200,26,7.69231,1
k=1,200,53,3.77358,56
k=2,200,53,3.77358,2942
greedy,200,60,3.33333,3
random,200,34,5.88235,0
bad_greedy,200,23,8.69565,1
k=1,200,60,3.33333,51
k=2,200,60,3.33333,2583
greedy,200,59,3.38983,4
random,200,39,5.12821,0
bad_greedy,200,31,6.45161,1
k=1,200,60,3.33333,53
k=2,200,60,3.33333,2709
greedy,200,54,3.7037,3
random,200,30,6.66667,0
bad_greedy,200,22,9.09091,1
k=1,200,54,3.7037,55
k=2,200,54,3.7037,2846
greedy,200,58,3.44828,3
random,200,34,5.88235,0
bad_greedy,200,25,8,1
k=1,200,58,3.44828,55
k=2,200,58,3.44828,2768
greedy,200,56,3.57143,3
random,200,35,5.71429,0
bad_greedy,200,31,6.45161,1
k=1,200,57,3.50877,53
k=2,200,57,3.50877,2684
greedy,200,56,3.57143,5
random,200,32,6.25,0
bad_greedy,200,35,5.71429,1
k=1,200,56,3.57143,53
k=2,200,56,3.57143,2697
greedy,200,58,3.44828,3
random,200,32,6.25,0
bad_greedy,200,28,7.14286,1
k=1,200,58,3.44828,56
k=2,200,58,3.44828,2841
greedy,200,57,3.50877,3
random,200,37,5.40541,0
bad_greedy,200,22,9.09091,1
k=1,200,58,3.44828,54
k=2,200,58,3.44828,2717
greedy,200,63,3.1746,3
random,200,42,4.7619,0
bad_greedy,200,25,8,1
k=1,200,63,3.1746,50
k=2,200,63,3.1746,2618
greedy,400,82,4.87805,3
random,400,54,7.40741,0
bad_greedy,400,45,8.88889,1
k=1,400,83,4.81928,45
k=2,400,83,4.81928,2305
greedy,400,86,4.65116,3
random,400,52,7.69231,0
bad_greedy,400,46,8.69565,2
k=1,400,87,4.5977,41
k=2,400,87,4.5977,2096
greedy,400,82,4.87805,3
random,400,55,7.27273,0
bad_greedy,400,41,9.7561,1
k=1,400,83,4.81928,41
k=2,400,83,4.81928,2014
greedy,400,81,4.93827,3
random,400,62,6.45161,0
bad_greedy,400,46,8.69565,1
k=1,400,82,4.87805,42
k=2,400,83,4.81928,2031
greedy,400,82,4.87805,3
random,400,57,7.01754,0
bad_greedy,400,40,10,1
k=1,400,82,4.87805,43
k=2,400,83,4.81928,2165
greedy,400,79,5.06329,3
random,400,46,8.69565,0
bad_greedy,400,46,8.69565,1
k=1,400,80,5,47
k=2,400,80,5,2319
greedy,400,76,5.26316,3
random,400,46,8.69565,0
bad_greedy,400,36,11.1111,1
k=1,400,76,5.26316,42
k=2,400,76,5.26316,1995
greedy,400,81,4.93827,3
random,400,52,7.69231,0
bad_greedy,400,37,10.8108,1
k=1,400,81,4.93827,41
k=2,400,82,4.87805,1966
greedy,400,81,4.93827,3
random,400,62,6.45161,0
bad_greedy,400,37,10.8108,1
k=1,400,81,4.93827,39
k=2,400,81,4.93827,1923
greedy,400,80,5,3
random,400,57,7.01754,0
bad_greedy,400,33,12.1212,1
k=1,400,80,5,42
k=2,400,81,4.93827,2041
greedy,700,97,7.21649,7
random,700,77,9.09091,0
bad_greedy,700,54,12.963,1
k=1,700,98,7.14286,33
k=2,700,98,7.14286,1600
greedy,700,98,7.14286,3
random,700,68,10.2941,0
bad_greedy,700,59,11.8644,1
