algorithm,coverage,cost_per_coverage,radius,time
k=1,100,10.2,8,42
k=2,100,10.2,8,2119
greedy,100,12.4,8,3
random,91,16.4835,8,0
bad_greedy,84,17.8571,8,1
k=1,100,12.4,8,51
k=2,100,12.4,8,2548
greedy,100,11.6,8,4
random,90,16.6667,8,0
bad_greedy,82,18.2927,8,1
k=1,100,11.6,8,47
k=2,100,11.6,8,2505
greedy,100,3.8,19,4
random,98,15.3061,19,0
bad_greedy,88,17.0455,19,1
k=1,100,3.8,19,20
k=2,100,3.6,19,940
greedy,100,4.2,19,3
random,96,15.625,19,0
bad_greedy,93,16.129,19,1
k=1,100,4.2,19,21
k=2,100,4,19,1022
greedy,100,3.4,19,3
random,100,15,19,0
bad_greedy,91,16.4835,19,1
k=1,100,3.2,19,17
k=2,100,3,19,734
greedy,100,4.4,19,3
random,98,15.3061,19,0
bad_greedy,90,16.6667,19,1
k=1,100,4.2,19,22
k=2,100,4,19,1022
greedy,100,3.6,19,3
random,100,15,19,0
bad_greedy,92,16.3043,19,1
k=1,100,3.4,19,19
k=2,100,3.4,19,856
greedy,100,4,19,3
random,98,15.3061,19,0
bad_greedy,93,16.129,19,2
k=1,100,3.8,19,23
k=2,100,3.8,19,913
greedy,100,3.6,19,3
random,100,15,19,0
bad_greedy,95,15.7895,19,1
k=1,100,3.6,19,23
k=2,100,3.6,19,837
greedy,100,4.4,19,3
random,100,15,19,0
bad_greedy,88,17.0455,19,1
k=1,100,4.2,19,21
k=2,100,4,19,959
greedy,100,3.4,19,3
random,100,15,19,0
bad_greedy,94,15.9574,19,1
k=1,100,3,19,17
k=2,100,3,19,776
greedy,100,4,19,3
random,99,15.1515,19,0
bad_greedy,90,16.6667,19,1
k=1,100,3.6,19,19
k=2,100,3.4,19,902
greedy,100,7.2,13,3
random,96,15.625,13,0
bad_greedy,83,18.0723,13,1
k=1,100,6.8,13,32
k=2,100,6.6,13,1543
greedy,100,7.4,13,3
random,98,15.3061,13,0
bad_greedy,85,17.6471,13,1
k=1,100,7.2,13,32
k=2,100,7.2,13,1563
greedy,100,6.2,13,3
random,98,15.3061,13,0
bad_greedy,87,17.2414,13,1
k=1,100,6,13,28
k=2,100,5.8,13,1319
greedy,100,7,13,3
random,98,15.3061,13,0
bad_greedy,88,17.0455,13,1
k=1,100,6.8,13,31
k=2,100,6.8,13,1463
greedy,100,7.2,13,3
random,96,15.625,13,0
bad_greedy,90,16.6667,13,1
k=1,100,7,13,32
k=2,100,7,13,1528
greedy,100,6,13,3
random,98,15.3061,13,0
bad_greedy,86,17.4419,13,1
k=1,100,6,13,27
k=2,100,6,13,1327
greedy,100,6.4,13,3
random,97,15.4639,13,0
bad_greedy,88,17.0455,13,1
k=1,100,6.2,13,28
k=2,100,6.2,13,1369
greedy,100,6.8,13,3
random,95,15.7895,13,0
bad_greedy,92,16.3043,13,1
k=1,100,6.6,13,30
k=2,100,6.4,13,1417
greedy,100,6.2,13,3
random,98,15.3061,13,0
bad_greedy,86,17.4419,13,1
k=1,100,6,13,28
k=2,100,5.8,13,1377
greedy,100,6.8,13,3
random,95,15.7895,13,0
bad_greedy,89,16.8539,13,1
k=1,100,6.8,13,30
k=2,100,6.8,13,1481
greedy,75,20,1,5
random,75,20,1,0
bad_greedy,75,20,1,1
k=1,75,20,1,61
k=2,75,20,1,3112
greedy,75,20,1,3
random,75,20,1,0
bad_greedy,75,20,1,1
k=1,75,20,1,62
k=2,75,20,1,3196
greedy,76,19.7368,1,3
random,75,20,1,0
bad_greedy,76,19.7368,1,1
k=1,76,19.7368,1,70
k=2,76,19.7368,1,3102
greedy,76,19.7368,1,3
random,76,19.7368,1,0
bad_greedy,75,20,1,2
k=1,76,19.7368,1,61
k=2,76,19.7368,1,3081
greedy,75,20,1,3
random,75,20,1,0
bad_greedy,75,20,1,1
k=1,75,20,1,65
k=2,75,20,1,3240
greedy,76,19.7368,1,3
random,75,20,1,0
bad_greedy,75,20,1,1
k=1,76,19.7368,1,70
k=2,76,19.7368,1,3122
greedy,76,19.7368,1,3
random,75,20,1,0
bad_greedy,75,20,1,1
k=1,76,19.7368,1,62
k=2,76,19.7368,1,3153
greedy,75,20,1,3
random,75,20,1,0
bad_greedy,75,20,1,1
k=1,75,20,1,67
k=2,75,20,1,3099
greedy,75,20,1,3
random,75,20,1,0
bad_greedy,75,20,1,1
k=1,75,20,1,62
k=2,75,20,1,3119
greedy,76,19.7368,1,4
random,75,20,1,0
bad_greedy,75,20,1,1
k=1,76,19.7368,1,62
k=2,76,19.7368,1,3205
greedy,100,4.8,14,8
random,99,15.1515,14,0
bad_greedy,89,16.8539,14,1
k=1,100,4.6,14,22
k=2,100,4.6,14,1060
greedy,100,5.8,14,3
random,100,15,14,0
bad_greedy,91,16.4835,14,1
k=1,100,5.8,14,26
k=2,100,5.8,14,1237
greedy,100,5.6,14,3
random,97,15.4639,14,0
bad_greedy,93,16.129,14,1
k=1,100,5.6,14,26
k=2,100,5.4,14,1212
greedy,100,6.2,14,3
random,97,15.4639,14,0
bad_greedy,83,18.0723,14,1
k=1,100,6,14,28
k=2,100,6,14,1297
greedy,100,4.8,14,3
random,100,15,14,0
bad_greedy,92,16.3043,14,1
k=1,100,4.6,14,22
k=2,100,4.4,14,1000
greedy,100,6,14,3
random,98,15.3061,14,0
bad_greedy,81,18.5185,14,1
k=1,100,5.8,14,27
k=2,100,5.8,14,1285
greedy,100,6.2,14,3
random,99,15.1515,14,0
bad_greedy,89,16.8539,14,1
k=1,100,6,14,28
k=2,100,6,14,1320
greedy,100,5,14,3
random,99,15.1515,14,0
bad_greedy,92,16.3043,14,1
k=1,100,5,14,23
k=2,100,5,14,1108
greedy,100,5.6,14,3
random,98,15.3061,14,0
bad_greedy,91,16.4835,14,1
k=1,100,5.4,14,25
k=2,100,5.2,14,1181
greedy,100,5.8,14,3
random,96,15.625,14,0
bad_greedy,85,17.6471,14,1
k=1,100,5.8,14,27
k=2,100,5.8,14,1257
greedy,100,5.8,13,4
random,97,15.4639,13,0
bad_greedy,95,15.7895,13,2
k=1,100,5.6,13,30
k=2,100,5.6,13,1350
greedy,100,6.4,13,3
random,97,15.4639,13,0
bad_greedy,85,17.6471,13,1
k=1,100,6.4,13,30
k=2,100,6.4,13,1554
greedy,100,6.2,13,3
random,94,15.9574,13,0
bad_greedy,87,17.2414,13,2
k=1,100,6,13,37
k=2,100,6,13,1456
greedy,100,7.2,13,3
random,94,15.9574,13,0
bad_greedy,83,18.0723,13,1
k=1,100,7,13,37
k=2,100,7,13,1658
greedy,100,6.4,13,4
random,96,15.625,13,0
bad_greedy,88,17.0455,13,1
k=1,100,6.4,13,37
k=2,100,6.4,13,1435
greedy,100,5.6,13,3
random,100,15,13,0
bad_greedy,91,16.4835,13,1
k=1,100,5.4,13,26
k=2,100,5.4,13,1278
greedy,100,5.6,13,3
random,97,15.4639,13,0
bad_greedy,89,16.8539,13,1
k=1,100,5.4,13,32
k=2,100,5.4,13,1305
greedy,100,5.8,13,3
random,99,15.1515,13,0
bad_greedy,88,17.0455,13,1
k=1,100,5.8,13,27
k=2,100,5.8,13,1327
greedy,100,6,13,3
random,95,15.7895,13,0
bad_greedy,88,17.0455,13,1
k=1,100,6,13,28
k=2,100,5.8,13,1464
greedy,100,5.8,13,3
random,99,15.1515,13,0
bad_greedy,84,17.8571,13,1
k=1,100,5.6,13,31
k=2,100,5.6,13,1380
greedy,81,18.5185,2,4
random,77,19.4805,2,0
bad_greedy,75,20,2,1
k=1,81,18.5185,2,61
k=2,81,18.5185,2,3319
greedy,79,18.9873,2,3
random,76,19.7368,2,0
bad_greedy,75,20,2,1
k=1,79,18.9873,2,63
k=2,79,18.9873,2,3358
greedy,80,18.75,2,3
random,76,19.7368,2,0
bad_greedy,75,20,2,1
k=1,80,18.75,2,62
k=2,80,18.75,2,3267
greedy,82,18.2927,2,3
random,76,19.7368,2,0
bad_greedy,75,20,2,1
k=1,82,18.2927,2,64
k=2,82,18.2927,2,3344
greedy,80,18.75,2,3
random,77,19.4805,2,0
bad_greedy,75,20,2,1
k=1,80,18.75,2,67
k=2,80,18.75,2,3420
greedy,81,18.5185,2,3
random,76,19.7368,2,0
bad_greedy,77,19.4805,2,1
k=1,81,18.5185,2,67
k=2,81,18.5185,2,3294
greedy,78,19.2308,2,4
random,78,19.2308,2,0
bad_greedy,75,20,2,1
k=1,78,19.2308,2,67
k=2,78,19.2308,2,3276
greedy,81,18.5185,2,4
random,78,19.2308,2,0
bad_greedy,75,20,2,1
k=1,81,18.5185,2,69
k=2,81,18.5185,2,3352
greedy,83,18.0723,2,3
random,80,18.75,2,0
bad_greedy,76,19.7368,2,1
k=1,83,18.0723,2,91
k=2,83,18.0723,2,3346
greedy,80,18.75,2,5
random,77,19.4805,2,0
bad_greedy,75,20,2,1
k=1,80,18.75,2,62
k=2,80,18.75,2,3274
greedy,87,17.2414,3,3
random,75,20,3,0
bad_greedy,75,20,3,1
k=1,87,17.2414,3,60
k=2,87,17.2414,3,2991
greedy,87,17.2414,3,3
random,78,19.2308,3,0
bad_greedy,76,19.7368,3,1
k=1,87,17.2414,3,60
k=2,87,17.2414,3,2947
greedy,91,16.4835,3,3
random,82,18.2927,3,0
bad_greedy,76,19.7368,3,1
k=1,91,16.4835,3,59
k=2,91,16.4835,3,2982
greedy,87,17.2414,3,3
random,80,18.75,3,0
bad_greedy,77,19.4805,3,1
k=1,87,17.2414,3,59
k=2,87,17.2414,3,2962
greedy,86,17.4419,3,3
random,77,19.4805,3,0
bad_greedy,77,19.4805,3,1
k=1,86,17.4419,3,61
k=2,86,17.4419,3,2984
greedy,86,17.4419,3,3
random,80,18.75,3,0
bad_greedy,76,19.7368,3,1
k=1,86,17.4419,3,60
k=2,86,17.4419,3,3000
greedy,88,17.0455,3,3
random,79,18.9873,3,0
bad_greedy,79,18.9873,3,1
k=1,88,17.0455,3,60
k=2,88,17.0455,3,2951
greedy,84,17.8571,3,3
random,81,18.5185,3,0
bad_greedy,76,19.7368,3,1
k=1,84,17.8571,3,59
k=2,84,17.8571,3,3040
greedy,83,18.0723,3,3
random,80,18.75,3,0
bad_greedy,78,19.2308,3,1
k=1,83,18.0723,3,59
k=2,83,18.0723,3,2993
greedy,88,17.0455,3,3
random,80,18.75,3,0
bad_greedy,76,19.7368,3,1
k=1,88,17.0455,3,58
k=2,88,17.0455,3,2961
greedy,100,13.8,5,9
random,85,17.6471,5,0
bad_greedy,79,18.9873,5,1
k=1,100,13.8,5,52
k=2,100,13.8,5,2555
greedy,99,15.1515,5,3
random,82,18.2927,5,0
bad_greedy,79,18.9873,5,1
k=1,99,15.1515,5,54
k=2,99,15.1515,5,2685
greedy,99,15.1515,5,3
random,83,18.0723,5,0
bad_greedy,80,18.75,5,1
k=1,99,15.1515,5,56
k=2,99,15.1515,5,2677
greedy,99,15.1515,5,3
random,83,18.0723,5,0
bad_greedy,78,19.2308,5,1
k=1,99,15.1515,5,55
k=2,99,15.1515,5,2674
greedy,97,15.4639,5,3
random,85,17.6471,5,0
bad_greedy,78,19.2308,5,1
k=1,97,15.4639,5,55
k=2,97,15.4639,5,2764
greedy,100,14.6,5,3
random,87,17.2414,5,0
bad_greedy,75,20,5,1
k=1,100,14.6,5,59
k=2,100,14.6,5,2646
greedy,100,14.4,5,3
random,86,17.4419,5,0
bad_greedy,78,19.2308,5,1
k=1,100,14.4,5,53
k=2,100,14.4,5,2580
greedy,100,15,5,3
random,83,18.0723,5,0
bad_greedy,81,18.5185,5,1
k=1,100,15,5,54
k=2,100,15,5,2676
greedy,100,14.6,5,3
random,83,18.0723,5,0
bad_greedy,80,18.75,5,1
k=1,100,14.6,5,57
k=2,100,14.6,5,2665
greedy,96,15.625,5,3
random,80,18.75,5,0
bad_greedy,78,19.2308,5,1
k=1,96,15.625,5,57
k=2,96,15.625,5,2732
greedy,100,4.2,19,3
random,98,15.3061,19,0
bad_greedy,88,17.0455,19,1
k=1,100,4,19,21
k=2,100,4,19,929
greedy,100,4,19,3
random,98,15.3061,19,0
bad_greedy,92,16.3043,19,1
k=1,100,3.4,19,19
k=2,100,3.4,19,849
greedy,100,3.8,19,3
random,99,15.1515,19,0
bad_greedy,92,16.3043,19,1
k=1,100,3.6,19,18
k=2,100,3.6,19,825
greedy,100,4.8,19,3
random,99,15.1515,19,0
bad_greedy,86,17.4419,19,1
k=1,100,4.6,19,22
k=2,100,4.6,19,1031
greedy,100,3.8,19,3
random,100,15,19,0
bad_greedy,96,15.625,19,1
k=1,100,3.8,19,19
k=2,100,3.8,19,840
greedy,100,4,19,3
random,99,15.1515,19,0
bad_greedy,92,16.3043,19,1
k=1,100,3.8,19,19
k=2,100,3.8,19,860
greedy,100,4.4,19,3
random,100,15,19,0
bad_greedy,93,16.129,19,1
k=1,100,4,19,23
k=2,100,4,19,963
greedy,100,4.4,19,3
random,99,15.1515,19,0
bad_greedy,93,16.129,19,1
k=1,100,4,19,21
k=2,100,4,19,952
greedy,100,4,19,3
random,100,15,19,0
bad_greedy,95,15.7895,19,1
k=1,100,3.8,19,20
k=2,100,3.8,19,932
greedy,100,3.8,19,3
random,99,15.1515,19,0
bad_greedy,93,16.129,19,1
k=1,100,3.4,19,18
k=2,100,3.4,19,808
greedy,100,13,7,3
random,86,17.4419,7,0
bad_greedy,79,18.9873,7,1
k=1,100,13,7,51
k=2,100,13,7,2653
greedy,100,12.6,7,3
random,88,17.0455,7,0
bad_greedy,83,18.0723,7,2
k=1,100,12.6,7,55
k=2,100,12.6,7,2632
greedy,100,11.2,7,3
random,90,16.6667,7,0
bad_greedy,77,19.4805,7,1
k=1,100,11.2,7,50
k=2,100,11.2,7,2411
greedy,100,12.2,7,3
random,92,16.3043,7,0
bad_greedy,80,18.75,7,1
k=1,100,12,7,55
k=2,100,12,7,2538
greedy,100,12,7,3
random,92,16.3043,7,0
bad_greedy,82,18.2927,7,1
k=1,100,12,7,55
k=2,100,12,7,2563
greedy,100,11.4,7,3
random,90,16.6667,7,0
bad_greedy,82,18.2927,7,1
k=1,100,11.4,7,50
k=2,100,11.4,7,2444
greedy,100,11.6,7,3
random,91,16.4835,7,0
bad_greedy,83,18.0723,7,1
k=1,100,11.4,7,48
k=2,100,11.4,7,2469
greedy,100,12.8,7,3
random,87,17.2414,7,0
bad_greedy,79,18.9873,7,1
k=1,100,12.8,7,51
k=2,100,12.8,7,2673
greedy,100,12.2,7,3
random,86,17.4419,7,0
bad_greedy,79,18.9873,7,1
k=1,100,12.2,7,56
k=2,100,12.2,7,2615
greedy,100,13.4,7,3
random,86,17.4419,7,0
bad_greedy,80,18.75,7,1
k=1,100,13.4,7,52
k=2,100,13.4,7,2825
greedy,100,9.4,8,4
random,94,15.9574,8,0
bad_greedy,80,18.75,8,1
k=1,100,9.4,8,50
k=2,100,9.4,8,2093
greedy,100,9.6,8,3
random,92,16.3043,8,0
bad_greedy,89,16.8539,8,1
k=1,100,9.6,8,41
k=2,100,9.6,8,1988
greedy,100,11.4,8,3
random,89,16.8539,8,0
bad_greedy,80,18.75,8,1
k=1,100,11.4,8,46
k=2,100,11.2,8,2265
greedy,100,10.8,8,3
random,92,16.3043,8,0
bad_greedy,80,18.75,8,1
k=1,100,10.8,8,44
k=2,100,10.8,8,2155
greedy,100,9,8,3
random,100,15,8,0
bad_greedy,86,17.4419,8,1
k=1,100,9,8,39
k=2,100,9,8,1936
greedy,100,12.2,8,3
random,88,17.0455,8,0
bad_greedy,81,18.5185,8,1
k=1,100,12,8,49
k=2,100,12,8,2407
greedy,100,11,8,3
random,92,16.3043,8,0
bad_greedy,81,18.5185,8,1
k=1,100,10.8,8,45
k=2,100,10.8,8,2247
greedy,100,10.2,8,4
random,92,16.3043,8,0
bad_greedy,79,18.9873,8,1
k=1,100,10,8,43
k=2,100,10,8,2387
greedy,100,9.4,8,4
random,92,16.3043,8,0
bad_greedy,84,17.8571,8,2
k=1,100,9.4,8,41
k=2,100,9.4,8,2836
greedy,100,9.6,8,4
random,94,15.9574,8,0
bad_greedy,82,18.2927,8,1
k=1,100,9.4,8,42
k=2,100,9.4,8,2295
greedy,100,13.8,6,4
random,92,16.3043,6,0
bad_greedy,80,18.75,6,1
k=1,100,13.8,6,52
k=2,100,13.8,6,2741
greedy,100,12.2,6,3
random,87,17.2414,6,0
bad_greedy,81,18.5185,6,1
k=1,100,12.2,6,64
k=2,100,12.2,6,2598
greedy,100,14,6,3
random,86,17.4419,6,0
bad_greedy,78,19.2308,6,1
k=1,100,14,6,61
k=2,100,14,6,2861
greedy,100,14,6,3
random,85,17.6471,6,0
bad_greedy,84,17.8571,6,1
k=1,100,14,6,68
k=2,100,14,6,2806
greedy,100,13.4,6,3
random,89,16.8539,6,0
bad_greedy,79,18.9873,6,1
k=1,100,13.4,6,52
k=2,100,13.4,6,2773
greedy,100,12,6,3
random,86,17.4419,6,0
bad_greedy,82,18.2927,6,2
k=1,100,12,6,52
k=2,100,12,6,2582
greedy,100,11.6,6,3
random,88,17.0455,6,0
bad_greedy,80,18.75,6,1
k=1,100,11.6,6,48
k=2,100,11.6,6,2493
greedy,100,12.6,6,3
random,87,17.2414,6,0
bad_greedy,79,18.9873,6,1
k=1,100,12.4,6,50
k=2,100,12.4,6,2673
greedy,100,13.8,6,3
random,88,17.0455,6,0
bad_greedy,80,18.75,6,1
k=1,100,13.8,6,65
k=2,100,13.8,6,2768
greedy,100,12.2,6,3
random,91,16.4835,6,0
bad_greedy,81,18.5185,6,1
k=1,100,12.2,6,51
k=2,100,12.2,6,2545
greedy,86,17.4419,4,5
random,81,18.5185,4,0
bad_greedy,75,20,4,2
k=1,86,17.4419,4,68
k=2,86,17.4419,4,3342
greedy,90,16.6667,4,3
random,81,18.5185,4,0
bad_greedy,78,19.2308,4,2
k=1,90,16.6667,4,60
k=2,90,16.6667,4,3186
greedy,92,16.3043,4,3
random,82,18.2927,4,0
bad_greedy,78,19.2308,4,2
k=1,92,16.3043,4,64
k=2,92,16.3043,4,3160
greedy,88,17.0455,4,3
random,80,18.75,4,0
bad_greedy,77,19.4805,4,1
k=1,88,17.0455,4,62
k=2,88,17.0455,4,3310
greedy,93,16.129,4,3
random,81,18.5185,4,0
bad_greedy,75,20,4,2
k=1,93,16.129,4,65
k=2,93,16.129,4,3197
greedy,90,16.6667,4,3
random,81,18.5185,4,0
bad_greedy,78,19.2308,4,1
k=1,90,16.6667,4,69
k=2,90,16.6667,4,3144
greedy,92,16.3043,4,3
random,82,18.2927,4,0
bad_greedy,77,19.4805,4,1
k=1,92,16.3043,4,62
k=2,92,16.3043,4,3115
greedy,100,15,4,4
random,86,17.4419,4,0
bad_greedy,78,19.2308,4,1
k=1,100,15,4,54
k=2,100,15,4,2987
greedy,95,15.7895,4,5
random,82,18.2927,4,0
bad_greedy,78,19.2308,4,1
k=1,95,15.7895,4,80
k=2,95,15.7895,4,3184
greedy,87,17.2414,4,3
random,80,18.75,4,0
bad_greedy,77,19.4805,4,1
k=1,87,17.2414,4,76
k=2,87,17.2414,4,3250
greedy,100,10.6,9,3
random,91,16.4835,9,0
bad_greedy,81,18.5185,9,1
k=1,100,10.4,9,44
k=2,100,10.4,9,2156
greedy,100,9.4,9,3
random,92,16.3043,9,0
bad_greedy,90,16.6667,9,1
k=1,100,9,9,39
k=2,100,9,9,1916
greedy,100,9.8,9,3
random,94,15.9574,9,0
bad_greedy,79,18.9873,9,1
k=1,100,9.8,9,41
k=2,100,9.8,9,2009
greedy,100,9.8,9,3
random,90,16.6667,9,0
bad_greedy,87,17.2414,9,1
k=1,100,9.8,9,41
k=2,100,9.8,9,2069
greedy,100,9.4,9,3
random,95,15.7895,9,0
bad_greedy,83,18.0723,9,1
k=1,100,9,9,40
k=2,100,9,9,1954
greedy,100,10,9,3
random,96,15.625,9,0
bad_greedy,85,17.6471,9,1
k=1,100,10,9,42
k=2,100,10,9,2036
greedy,100,9.2,9,3
random,95,15.7895,9,0
bad_greedy,84,17.8571,9,1
k=1,100,9,9,39
k=2,100,9,9,1896
greedy,100,9.4,9,3
random,92,16.3043,9,0
bad_greedy,89,16.8539,9,1
k=1,100,9.2,9,39
k=2,100,9.2,9,1956
greedy,100,10.2,9,3
random,89,16.8539,9,0
bad_greedy,82,18.2927,9,1
k=1,100,10.2,9,41
k=2,100,10.2,9,2061
greedy,100,9.6,9,3
random,93,16.129,9,0
bad_greedy,83,18.0723,9,1
k=1,100,9.4,9,40
k=2,100,9.2,9,1963
greedy,100,7,12,5
random,99,15.1515,12,0
bad_greedy,90,16.6667,12,1
k=1,100,7,12,30
k=2,100,7,12,1518
greedy,100,7.2,12,3
random,96,15.625,12,0
bad_greedy,84,17.8571,12,1
k=1,100,7,12,32
k=2,100,6.8,12,1475
greedy,100,7.2,12,3
random,97,15.4639,12,0
bad_greedy,83,18.0723,12,1
k=1,100,7.2,12,32
k=2,100,7.2,12,1504
greedy,100,6.4,12,3
random,98,15.3061,12,0
bad_greedy,89,16.8539,12,1
k=1,100,6.2,12,28
k=2,100,6,12,1327
greedy,100,6,12,3
random,97,15.4639,12,0
bad_greedy,90,16.6667,12,1
k=1,100,6,12,27
k=2,100,5.8,12,1289
greedy,100,7.8,12,3
random,94,15.9574,12,0
bad_greedy,84,17.8571,12,1
k=1,100,7.6,12,33
k=2,100,7.4,12,1582
greedy,100,6.6,12,4
random,95,15.7895,12,0
bad_greedy,90,16.6667,12,1
k=1,100,6.4,12,29
k=2,100,6.4,12,1415
greedy,100,6.6,12,3
random,95,15.7895,12,0
bad_greedy,88,17.0455,12,1
k=1,100,6.4,12,29
k=2,100,6.2,12,1359
greedy,100,7,12,3
random,99,15.1515,12,0
bad_greedy,84,17.8571,12,1
k=1,100,6.6,12,30
k=2,100,6.6,12,1434
greedy,100,6.6,12,3
random,94,15.9574,12,0
bad_greedy,84,17.8571,12,1
k=1,100,6.4,12,30
k=2,100,6.4,12,1377
greedy,100,4.2,18,4
random,99,15.1515,18,0
bad_greedy,84,17.8571,18,1
k=1,100,4,18,21
k=2,100,4,18,994
greedy,100,4.6,18,3
random,96,15.625,18,0
bad_greedy,83,18.0723,18,1
k=1,100,4.4,18,21
k=2,100,4.4,18,1000
greedy,100,3.8,18,3
random,99,15.1515,18,0
bad_greedy,94,15.9574,18,1
k=1,100,3.6,18,18
k=2,100,3.6,18,845
greedy,100,4,18,3
random,98,15.3061,18,0
bad_greedy,91,16.4835,18,1
k=1,100,4,18,19
k=2,100,3.8,18,957
greedy,100,3.4,18,3
random,99,15.1515,18,0
bad_greedy,91,16.4835,18,1
k=1,100,3.4,18,17
k=2,100,3.4,18,782
greedy,100,4.2,18,3
random,99,15.1515,18,0
bad_greedy,89,16.8539,18,1
k=1,100,3.8,18,20
k=2,100,3.8,18,914
greedy,100,3.6,18,3
random,99,15.1515,18,0
bad_greedy,92,16.3043,18,1
k=1,100,3.6,18,18
k=2,100,3.6,18,848
greedy,100,4.6,18,3
random,95,15.7895,18,0
bad_greedy,87,17.2414,18,1
k=1,100,4.6,18,21
k=2,100,4.4,18,1042
greedy,100,3.4,18,3
random,98,15.3061,18,0
bad_greedy,91,16.4835,18,1
k=1,100,3.4,18,17
k=2,100,3.4,18,794
greedy,100,3.8,18,3
random,98,15.3061,18,0
bad_greedy,87,17.2414,18,1
k=1,100,3.6,18,20
k=2,100,3.6,18,860
greedy,75,20,1,3
random,75,20,1,0
bad_greedy,75,20,1,1
k=1,75,20,1,72
k=2,75,20,1,3030
greedy,76,19.7368,1,3
random,75,20,1,0
bad_greedy,75,20,1,1
k=1,76,19.7368,1,62
k=2,76,19.7368,1,3078
greedy,75,20,1,3
random,75,20,1,0
bad_greedy,75,20,1,1
k=1,75,20,1,62
k=2,75,20,1,3000
greedy,75,20,1,3
random,75,20,1,0
bad_greedy,75,20,1,1
k=1,75,20,1,62
k=2,75,20,1,3011
greedy,75,20,1,3
random,75,20,1,0
bad_greedy,75,20,1,1
k=1,75,20,1,60
k=2,75,20,1,3010
greedy,76,19.7368,1,3
random,75,20,1,0
bad_greedy,75,20,1,1
k=1,76,19.7368,1,60
k=2,76,19.7368,1,3016
greedy,77,19.4805,1,3
random,76,19.7368,1,0
bad_greedy,75,20,1,1
k=1,77,19.4805,1,61
k=2,77,19.4805,1,3046
greedy,75,20,1,3
random,75,20,1,0
bad_greedy,75,20,1,1
k=1,75,20,1,60
k=2,75,20,1,3013
greedy,75,20,1,4
random,75,20,1,0
bad_greedy,75,20,1,2
k=1,75,20,1,63
k=2,75,20,1,3038
greedy,75,20,1,4
random,75,20,1,0
bad_greedy,75,20,1,1
k=1,75,20,1,64
k=2,75,20,1,3010
greedy,100,6.2,13,7
random,95,15.7895,13,0
bad_greedy,86,17.4419,13,1
k=1,100,6.2,13,32
k=2,100,6.2,13,1355
greedy,100,6.6,13,3
random,89,16.8539,13,0
bad_greedy,89,16.8539,13,1
k=1,100,6.6,13,29
k=2,100,6.6,13,1379
greedy,100,7.4,13,3
random,97,15.4639,13,0
bad_greedy,89,16.8539,13,1
k=1,100,7.2,13,32
k=2,100,7.2,13,1524
greedy,100,6.6,13,3
random,97,15.4639,13,0
bad_greedy,89,16.8539,13,1
k=1,100,6.4,13,30
k=2,100,6.4,13,1393
greedy,100,5.8,13,3
random,99,15.1515,13,0
bad_greedy,93,16.129,13,1
k=1,100,5.6,13,26
k=2,100,5.4,13,1199
greedy,100,6,13,3
random,99,15.1515,13,0
bad_greedy,82,18.2927,13,1
k=1,100,5.8,13,27
k=2,100,5.6,13,1277
greedy,100,6.4,13,3
random,95,15.7895,13,0
bad_greedy,86,17.4419,13,1
k=1,100,6.2,13,28
k=2,100,6,13,1340
greedy,100,6.2,13,3
random,96,15.625,13,0
bad_greedy,85,17.6471,13,1
k=1,100,6,13,27
k=2,100,5.8,13,1326
greedy,100,6.4,13,3
random,98,15.3061,13,0
bad_greedy,88,17.0455,13,1
k=1,100,6.2,13,28
k=2,100,6,13,1348
greedy,100,6.6,13,3
random,98,15.3061,13,0
bad_greedy,81,18.5185,13,1
k=1,100,6.4,13,29
k=2,100,6.4,13,1418
greedy,79,18.9873,2,3
random,75,20,2,0
bad_greedy,75,20,2,1
k=1,79,18.9873,2,62
k=2,79,18.9873,2,3071
greedy,78,19.2308,2,3
random,75,20,2,0
bad_greedy,75,20,2,1
k=1,78,19.2308,2,61
k=2,78,19.2308,2,3027
greedy,78,19.2308,2,3
random,76,19.7368,2,0
bad_greedy,75,20,2,1
k=1,78,19.2308,2,61
k=2,78,19.2308,2,3082
greedy,78,19.2308,2,3
random,75,20,2,0
bad_greedy,75,20,2,1
k=1,78,19.2308,2,62
k=2,78,19.2308,2,3011
greedy,77,19.4805,2,3
random,75,20,2,0
bad_greedy,76,19.7368,2,1
k=1,77,19.4805,2,62
k=2,77,19.4805,2,3003
greedy,81,18.5185,2,3
random,76,19.7368,2,0
bad_greedy,76,19.7368,2,1
k=1,81,18.5185,2,60
k=2,81,18.5185,2,2995
greedy,76,19.7368,2,3
random,76,19.7368,2,0
bad_greedy,75,20,2,1
k=1,76,19.7368,2,63
k=2,76,19.7368,2,3045
greedy,77,19.4805,2,3
random,75,20,2,0
bad_greedy,76,19.7368,2,1
k=1,77,19.4805,2,64
k=2,77,19.4805,2,3111
greedy,81,18.5185,2,3
random,78,19.2308,2,0
bad_greedy,76,19.7368,2,1
k=1,81,18.5185,2,60
k=2,81,18.5185,2,2986
greedy,80,18.75,2,3
random,75,20,2,0
bad_greedy,77,19.4805,2,1
k=1,80,18.75,2,60
k=2,80,18.75,2,2994
greedy,75,20,1,3
random,75,20,1,0
bad_greedy,75,20,1,1
k=1,75,20,1,70
k=2,75,20,1,3260
greedy,76,19.7368,1,3
random,76,19.7368,1,0
bad_greedy,75,20,1,1
k=1,76,19.7368,1,63
k=2,76,19.7368,1,3041
