algorithm,budget,coverage,cost_per_coverage,time
bad_greedy,500,100,4.62,1
k=1,500,100,1.25,33
k=2,500,100,1.22,1600
greedy,500,100,0.96,3
random,500,100,4.55,0
bad_greedy,500,100,4.55,1
k=1,500,100,0.94,31
k=2,500,100,0.93,1503
greedy,500,100,1.26,3
random,500,100,4.61,0
bad_greedy,500,100,4.61,1
k=1,500,100,1.16,39
k=2,500,100,1.13,1654
greedy,200,100,0.99,3
random,200,79,2.53165,0
bad_greedy,200,99,2.0202,1
k=1,200,100,0.96,31
k=2,200,100,0.94,1531
greedy,200,100,1.12,3
random,200,90,2.22222,0
bad_greedy,200,93,2.13978,1
k=1,200,100,1.09,32
k=2,200,100,1.06,1515
greedy,200,100,1.25,3
random,200,87,2.29885,0
bad_greedy,200,91,2.16484,1
k=1,200,100,1.22,34
k=2,200,100,1.2,1664
greedy,200,100,1,3
random,200,92,2.17391,0
bad_greedy,200,96,2.07292,1
k=1,200,100,0.98,30
k=2,200,100,0.96,1440
greedy,200,100,0.93,3
random,200,93,2.13978,0
bad_greedy,200,99,1.9798,1
k=1,200,100,0.9,32
k=2,200,100,0.88,1530
greedy,200,100,1.17,3
random,200,91,2.1978,0
bad_greedy,200,91,2.17582,1
k=1,200,100,1.15,30
k=2,200,100,1.14,1491
greedy,200,100,1.12,3
random,200,91,2.1978,0
bad_greedy,200,95,2.06316,1
k=1,200,100,1.09,30
k=2,200,100,1.08,1420
greedy,200,100,1.16,3
random,200,88,2.27273,0
bad_greedy,200,93,2.15054,1
k=1,200,100,1.07,31
k=2,200,100,1.05,1530
greedy,200,100,1.2,3
random,200,83,2.40964,0
bad_greedy,200,94,2.10638,1
k=1,200,100,1.16,32
k=2,200,100,1.15,1559
greedy,200,100,1.19,3
random,200,83,2.40964,0
bad_greedy,200,94,2.11702,1
k=1,200,100,1.12,33
k=2,200,100,1.1,1634
greedy,400,100,1.08,4
random,400,99,4.0404,0
bad_greedy,400,100,3.97,1
k=1,400,100,1.05,32
k=2,400,100,1.03,1769
greedy,400,100,1,5
random,400,99,4.0303,0
bad_greedy,400,100,3.98,1
k=1,400,100,0.98,47
k=2,400,100,0.96,1630
greedy,400,100,1.08,3
random,400,100,4,0
bad_greedy,400,99,4.0101,1
k=1,400,100,1.06,33
k=2,400,100,1.04,1567
greedy,400,100,1,3
random,400,100,3.99,0
bad_greedy,400,100,3.97,1
k=1,400,100,0.97,32
k=2,400,100,0.94,1529
greedy,400,100,1.11,3
random,400,100,4,0
bad_greedy,400,100,3.94,1
k=1,400,100,1.08,30
k=2,400,100,1.06,1691
greedy,400,100,1.13,3
random,400,100,4,0
bad_greedy,400,100,3.96,1
k=1,400,100,1.08,32
k=2,400,100,1.05,1523
greedy,400,100,1.33,3
random,400,98,4.07143,0
bad_greedy,400,99,3.9899,1
k=1,400,100,1.28,33
k=2,400,100,1.25,1552
greedy,400,100,1.1,3
random,400,100,4,0
bad_greedy,400,100,3.97,1
k=1,400,100,1.06,29
k=2,400,100,1.03,1386
greedy,400,100,1.27,3
random,400,99,4.0202,0
bad_greedy,400,99,4.0404,1
k=1,400,100,1.19,29
k=2,400,100,1.17,1383
greedy,400,100,1.22,3
random,400,99,4.0404,0
bad_greedy,400,100,3.94,1
k=1,400,100,1.2,31
k=2,400,100,1.18,1478
greedy,700,100,1.13,3
random,700,100,4.58,0
bad_greedy,700,100,4.58,1
k=1,700,100,1.08,31
k=2,700,100,1.07,1472
greedy,700,100,0.92,3
random,700,100,4.37,0
bad_greedy,700,100,4.37,1
k=1,700,100,0.84,31
k=2,700,100,0.84,1423
greedy,700,100,1.12,3
random,700,100,4.4,0
bad_greedy,700,100,4.4,1
k=1,700,100,1.09,29
k=2,700,100,1.08,1423
greedy,700,100,0.98,3
random,700,100,4.13,0
bad_greedy,700,100,4.13,1
k=1,700,100,0.95,35
k=2,700,100,0.92,1620
greedy,700,100,1.25,3
random,700,100,4.97,0
bad_greedy,700,100,4.97,1
k=1,700,100,1.21,38
k=2,700,100,1.19,1474
greedy,700,100,1.07,3
random,700,100,4.58,0
bad_greedy,700,100,4.58,1
k=1,700,100,1.05,32
k=2,700,100,1.03,1526
greedy,700,100,0.98,3
random,700,100,4.65,0
bad_greedy,700,100,4.65,1
k=1,700,100,0.96,29
k=2,700,100,0.94,1709
greedy,700,100,1.3,3
random,700,100,4.5,0
bad_greedy,700,100,4.5,1
k=1,700,100,1.25,50
k=2,700,100,1.23,2128
greedy,700,100,0.98,4
random,700,100,4.36,0
bad_greedy,700,100,4.36,2
k=1,700,100,0.95,43
k=2,700,100,0.93,1879
greedy,700,100,1.03,3
random,700,100,3.99,0
bad_greedy,700,100,3.99,1
k=1,700,100,0.96,36
k=2,700,100,0.93,1588
greedy,2700,100,1.12,3
random,2700,100,4.49,0
bad_greedy,2700,100,4.49,1
k=1,2700,100,1.1,31
k=2,2700,100,1.08,1476
greedy,2700,100,1.03,3
random,2700,100,4.82,0
bad_greedy,2700,100,4.82,1
k=1,2700,100,1.01,32
k=2,2700,100,1.01,1500
greedy,2700,100,1.17,3
random,2700,100,4.71,0
bad_greedy,2700,100,4.71,1
k=1,2700,100,1.12,32
k=2,2700,100,1.09,1620
greedy,2700,100,1.13,3
random,2700,100,4.71,0
bad_greedy,2700,100,4.71,1
k=1,2700,100,1.11,30
k=2,2700,100,1.11,1459
greedy,2700,100,1.11,3
random,2700,100,4.56,0
bad_greedy,2700,100,4.56,1
k=1,2700,100,1.09,32
k=2,2700,100,1.07,1532
greedy,2700,100,1.07,3
random,2700,100,4.17,0
bad_greedy,2700,100,4.17,1
k=1,2700,100,1.04,33
k=2,2700,100,1.02,1613
greedy,2700,100,0.92,3
random,2700,100,4.48,0
bad_greedy,2700,100,4.48,1
k=1,2700,100,0.89,29
k=2,2700,100,0.87,1424
greedy,2700,100,1.1,3
random,2700,100,4.42,0
bad_greedy,2700,100,4.42,1
k=1,2700,100,1.08,32
k=2,2700,100,1.07,1532
greedy,2700,100,0.95,3
random,2700,100,4.38,0
bad_greedy,2700,100,4.38,1
k=1,2700,100,0.93,32
k=2,2700,100,0.92,1531
greedy,2700,100,1.04,3
random,2700,100,4.4,0
bad_greedy,2700,100,4.4,1
k=1,2700,100,1.03,30
k=2,2700,100,1.01,1451
greedy,600,100,1.04,3
random,600,100,4.28,0
bad_greedy,600,100,4.28,1
k=1,600,100,1,30
k=2,600,100,0.98,1431
greedy,600,100,1.12,3
random,600,100,4.21,0
bad_greedy,600,100,4.21,1
k=1,600,100,1.06,32
k=2,600,100,1.05,1514
greedy,600,100,1.1,3
random,600,100,4.6,0
bad_greedy,600,100,4.6,1
k=1,600,100,1.04,33
k=2,600,100,1.01,1458
greedy,600,100,1.14,3
random,600,100,4.64,0
bad_greedy,600,100,4.64,1
k=1,600,100,1.08,31
k=2,600,100,1.05,1483
greedy,600,100,1.07,3
random,600,100,4.34,0
bad_greedy,600,100,4.34,1
k=1,600,100,1.06,31
k=2,600,100,1.05,1500
greedy,600,100,1.14,3
random,600,100,4.48,0
bad_greedy,600,100,4.48,1
k=1,600,100,1.09,31
k=2,600,100,1.07,1454
greedy,600,100,1.26,3
random,600,100,4.61,0
bad_greedy,600,100,4.61,1
k=1,600,100,1.24,33
k=2,600,100,1.22,1642
greedy,600,100,1.02,3
random,600,100,4.53,0
bad_greedy,600,100,4.53,1
k=1,600,100,0.99,30
k=2,600,100,0.98,1432
greedy,600,100,1.24,3
random,600,100,4.92,0
bad_greedy,600,100,4.92,1
k=1,600,100,1.2,30
k=2,600,100,1.17,1485
greedy,600,100,1.04,3
random,600,100,4.39,0
bad_greedy,600,100,4.39,1
k=1,600,100,1.02,31
k=2,600,100,1.01,1496
greedy,900,100,0.83,3
random,900,100,4.47,0
bad_greedy,900,100,4.47,1
k=1,900,100,0.82,29
k=2,900,100,0.82,1379
greedy,900,100,1.13,3
random,900,100,4.64,0
bad_greedy,900,100,4.64,1
k=1,900,100,1.09,32
k=2,900,100,1.07,1547
greedy,900,100,1.05,3
random,900,100,4.22,0
bad_greedy,900,100,4.22,1
k=1,900,100,0.99,35
k=2,900,100,0.97,1573
greedy,900,100,0.78,3
random,900,100,4.36,0
bad_greedy,900,100,4.36,1
k=1,900,100,0.77,27
k=2,900,100,0.74,1362
greedy,900,100,1.29,3
random,900,100,4.62,0
bad_greedy,900,100,4.62,1
k=1,900,100,1.26,35
k=2,900,100,1.23,1658
greedy,900,100,1.17,3
random,900,100,4.57,0
bad_greedy,900,100,4.57,1
k=1,900,100,1.14,30
k=2,900,100,1.1,1459
greedy,900,100,1.02,3
random,900,100,4.72,0
bad_greedy,900,100,4.72,1
k=1,900,100,0.95,29
k=2,900,100,0.93,1370
greedy,900,100,0.99,3
random,900,100,4.18,0
bad_greedy,900,100,4.18,1
k=1,900,100,0.96,31
k=2,900,100,0.95,1482
greedy,900,100,1,3
random,900,100,4.27,0
bad_greedy,900,100,4.27,1
k=1,900,100,0.97,31
k=2,900,100,0.96,1473
greedy,900,100,1.05,3
random,900,100,4.29,0
bad_greedy,900,100,4.29,1
k=1,900,100,1.02,29
k=2,900,100,1.01,1425
greedy,2000,100,1.03,3
random,2000,100,4.38,0
bad_greedy,2000,100,4.38,1
k=1,2000,100,0.95,32
k=2,2000,100,0.93,1463
greedy,2000,100,0.97,3
random,2000,100,4.28,0
bad_greedy,2000,100,4.28,1
k=1,2000,100,0.94,31
k=2,2000,100,0.92,1499
greedy,2000,100,0.92,3
random,2000,100,4.46,0
bad_greedy,2000,100,4.46,1
k=1,2000,100,0.89,32
k=2,2000,100,0.89,1335
greedy,2000,100,1.39,3
random,2000,100,4.6,0
bad_greedy,2000,100,4.6,1
k=1,2000,100,1.37,35
k=2,2000,100,1.35,1678
greedy,2000,100,1.05,4
random,2000,100,4.46,0
bad_greedy,2000,100,4.46,1
k=1,2000,100,1.03,32
k=2,2000,100,1.01,1476
greedy,2000,100,1.44,3
random,2000,100,4.85,0
bad_greedy,2000,100,4.85,1
k=1,2000,100,1.37,33
k=2,2000,100,1.35,1619
greedy,2000,100,1.06,3
random,2000,100,4.32,0
bad_greedy,2000,100,4.32,1
k=1,2000,100,1,33
k=2,2000,100,0.97,1607
greedy,2000,100,1.21,3
random,2000,100,5.02,0
bad_greedy,2000,100,5.02,1
k=1,2000,100,1.19,30
k=2,2000,100,1.17,1367
greedy,2000,100,1.15,3
random,2000,100,4.6,0
bad_greedy,2000,100,4.6,1
k=1,2000,100,1.12,32
k=2,2000,100,1.1,1544
greedy,2000,100,0.92,3
random,2000,100,4.1,0
bad_greedy,2000,100,4.1,1
k=1,2000,100,0.9,31
k=2,2000,100,0.89,1496
greedy,1600,100,1.05,3
random,1600,100,4.59,0
bad_greedy,1600,100,4.59,1
k=1,1600,100,1.03,32
k=2,1600,100,1.01,1540
greedy,1600,100,0.96,3
random,1600,100,4.6,0
bad_greedy,1600,100,4.6,1
k=1,1600,100,0.9,27
k=2,1600,100,0.88,1319
greedy,1600,100,1.08,3
random,1600,100,4.36,0
bad_greedy,1600,100,4.36,1
k=1,1600,100,1.04,33
k=2,1600,100,1.03,1563
greedy,1600,100,1.07,3
random,1600,100,4.5,0
bad_greedy,1600,100,4.5,1
k=1,1600,100,1.04,31
k=2,1600,100,1.02,1492
greedy,1600,100,1.26,3
random,1600,100,4.48,0
bad_greedy,1600,100,4.48,1
k=1,1600,100,1.21,34
k=2,1600,100,1.2,1618
greedy,1600,100,1.12,3
random,1600,100,4.74,0
bad_greedy,1600,100,4.74,2
k=1,1600,100,1.1,32
k=2,1600,100,1.08,1508
greedy,1600,100,1.05,3
random,1600,100,4.32,0
bad_greedy,1600,100,4.32,1
k=1,1600,100,1,32
k=2,1600,100,0.98,1569
greedy,1600,100,1.33,3
random,1600,100,4.67,0
bad_greedy,1600,100,4.67,1
k=1,1600,100,1.28,32
k=2,1600,100,1.24,1525
greedy,1600,100,1.05,3
random,1600,100,4.48,0
bad_greedy,1600,100,4.48,1
k=1,1600,100,1,31
k=2,1600,100,0.98,1479
greedy,1600,100,0.86,3
random,1600,100,4.39,0
bad_greedy,1600,100,4.39,1
k=1,1600,100,0.81,27
k=2,1600,100,0.81,1289
greedy,800,100,1.37,3
random,800,100,4.87,0
bad_greedy,800,100,4.87,1
k=1,800,100,1.33,37
k=2,800,100,1.29,1525
greedy,800,100,0.99,3
random,800,100,4.64,0
bad_greedy,800,100,4.64,1
k=1,800,100,0.96,30
k=2,800,100,0.93,1436
greedy,800,100,1.02,3
random,800,100,4.22,0
bad_greedy,800,100,4.22,1
k=1,800,100,1.01,31
k=2,800,100,1,1538
greedy,800,100,0.91,3
random,800,100,4.12,0
bad_greedy,800,100,4.12,1
k=1,800,100,0.86,31
k=2,800,100,0.84,1481
greedy,800,100,1.04,3
random,800,100,4.5,0
bad_greedy,800,100,4.5,1
k=1,800,100,0.97,35
k=2,800,100,0.95,1413
greedy,800,100,1.09,3
random,800,100,4.61,0
bad_greedy,800,100,4.61,1
k=1,800,100,1.04,32
k=2,800,100,1.01,1512
greedy,800,100,0.88,3
random,800,100,4.36,0
bad_greedy,800,100,4.36,1
k=1,800,100,0.86,29
k=2,800,100,0.84,1508
greedy,800,100,1.02,3
random,800,100,4.64,0
bad_greedy,800,100,4.64,1
k=1,800,100,1.02,30
k=2,800,100,1,1405
greedy,800,100,1.14,3
random,800,100,4.42,0
bad_greedy,800,100,4.42,1
k=1,800,100,1.1,32
k=2,800,100,1.08,1506
greedy,800,100,1.24,3
random,800,100,5.04,0
bad_greedy,800,100,5.04,1
k=1,800,100,1.21,30
k=2,800,100,1.18,1530
greedy,1600,100,1.21,3
random,1600,100,4.37,0
bad_greedy,1600,100,4.37,1
k=1,1600,100,1.18,34
k=2,1600,100,1.15,1663
greedy,1600,100,0.96,3
random,1600,100,4.32,0
bad_greedy,1600,100,4.32,1
k=1,1600,100,0.95,30
k=2,1600,100,0.93,1447
greedy,1600,100,0.96,3
random,1600,100,4.37,0
bad_greedy,1600,100,4.37,1
k=1,1600,100,0.92,30
k=2,1600,100,0.89,1389
greedy,1600,100,1.01,3
random,1600,100,4.64,0
bad_greedy,1600,100,4.64,1
k=1,1600,100,1.01,37
k=2,1600,100,0.98,1576
greedy,1600,100,1.14,3
random,1600,100,4.58,0
bad_greedy,1600,100,4.58,1
k=1,1600,100,1.12,32
k=2,1600,100,1.11,1501
greedy,1600,100,0.93,3
random,1600,100,4.33,0
bad_greedy,1600,100,4.33,1
k=1,1600,100,0.91,32
k=2,1600,100,0.9,1537
greedy,1600,100,1.28,3
random,1600,100,4.41,0
bad_greedy,1600,100,4.41,1
k=1,1600,100,1.24,33
k=2,1600,100,1.22,1634
greedy,1600,100,1.18,3
random,1600,100,4.8,0
bad_greedy,1600,100,4.8,1
k=1,1600,100,1.12,30
k=2,1600,100,1.08,1472
greedy,1600,100,1.27,3
random,1600,100,4.36,0
bad_greedy,1600,100,4.36,1
k=1,1600,100,1.25,38
k=2,1600,100,1.23,1558
greedy,1600,100,1.07,3
random,1600,100,4.27,0
bad_greedy,1600,100,4.27,1
k=1,1600,100,1.05,31
k=2,1600,100,1.03,1559
greedy,1900,100,1.08,3
random,1900,100,4.47,0
bad_greedy,1900,100,4.47,1
k=1,1900,100,1.06,42
k=2,1900,100,1.04,1493
greedy,1900,100,1.18,3
random,1900,100,4.57,0
bad_greedy,1900,100,4.57,1
k=1,1900,100,1.12,37
k=2,1900,100,1.09,1675
greedy,1900,100,1.07,3
random,1900,100,4.3,0
bad_greedy,1900,100,4.3,1
k=1,1900,100,1.05,33
k=2,1900,100,1.03,1594
greedy,1900,100,0.99,3
random,1900,100,4.43,0
bad_greedy,1900,100,4.43,1
k=1,1900,100,0.93,31
k=2,1900,100,0.92,1502
greedy,1900,100,1.25,3
random,1900,100,4.52,0
bad_greedy,1900,100,4.52,1
k=1,1900,100,1.21,33
k=2,1900,100,1.18,1606
greedy,1900,100,1.07,3
random,1900,100,4.43,0
bad_greedy,1900,100,4.43,1
k=1,1900,100,1.03,32
k=2,1900,100,1.02,1506
greedy,1900,100,1.09,3
random,1900,100,4.52,0
bad_greedy,1900,100,4.52,1
k=1,1900,100,1.06,41
k=2,1900,100,1.03,1496
greedy,1900,100,1.13,3
random,1900,100,4.45,0
bad_greedy,1900,100,4.45,1
k=1,1900,100,1.08,31
k=2,1900,100,1.07,1475
greedy,1900,100,1.23,3
random,1900,100,4.2,0
bad_greedy,1900,100,4.2,1
k=1,1900,100,1.19,35
k=2,1900,100,1.17,1661
greedy,1900,100,0.99,3
random,1900,100,4.68,0
bad_greedy,1900,100,4.68,1
k=1,1900,100,0.97,29
k=2,1900,100,0.97,1409
greedy,2000,100,1.12,3
random,2000,100,4.56,0
bad_greedy,2000,100,4.56,1
k=1,2000,100,1.09,35
k=2,2000,100,1.07,1636
greedy,2000,100,1.06,3
random,2000,100,4.62,0
bad_greedy,2000,100,4.62,1
k=1,2000,100,1.04,33
k=2,2000,100,1.04,1523
greedy,2000,100,1.07,3
random,2000,100,4.51,0
bad_greedy,2000,100,4.51,2
k=1,2000,100,1.04,33
k=2,2000,100,1.01,1685
greedy,2000,100,1.14,3
random,2000,100,4.76,0
bad_greedy,2000,100,4.76,1
k=1,2000,100,1.11,32
k=2,2000,100,1.1,1721
greedy,2000,100,1.18,4
random,2000,100,4.61,0
bad_greedy,2000,100,4.61,1
k=1,2000,100,1.17,38
k=2,2000,100,1.17,1666
greedy,2000,100,1.03,3
random,2000,100,4.8,0
bad_greedy,2000,100,4.8,1
k=1,2000,100,0.97,34
k=2,2000,100,0.94,1434
greedy,2000,100,1.15,3
random,2000,100,4.42,0
bad_greedy,2000,100,4.42,1
k=1,2000,100,1.09,32
k=2,2000,100,1.09,1741
greedy,2000,100,1.02,3
random,2000,100,4.29,0
bad_greedy,2000,100,4.29,1
k=1,2000,100,0.98,33
k=2,2000,100,0.96,1708
greedy,2000,100,1.2,3
random,2000,100,4.83,0
bad_greedy,2000,100,4.83,1
k=1,2000,100,1.18,32
k=2,2000,100,1.16,1638
greedy,2000,100,1.1,3
random,2000,100,4.32,0
bad_greedy,2000,100,4.32,2
k=1,2000,100,1.03,31
k=2,2000,100,1.01,1543
greedy,2500,100,1.14,3
random,2500,100,4.63,0
bad_greedy,2500,100,4.63,1
k=1,2500,100,1.06,32
k=2,2500,100,1.04,1500
greedy,2500,100,1.37,3
random,2500,100,4.44,0
bad_greedy,2500,100,4.44,1
k=1,2500,100,1.35,34
k=2,2500,100,1.33,1622
greedy,2500,100,1.13,3
random,2500,100,4.59,0
bad_greedy,2500,100,4.59,1
k=1,2500,100,1.1,31
k=2,2500,100,1.08,1470
greedy,2500,100,1.15,3
random,2500,100,4.47,0
bad_greedy,2500,100,4.47,2
k=1,2500,100,1.12,32
k=2,2500,100,1.1,1500
greedy,2500,100,0.7,3
random,2500,100,4.27,0
bad_greedy,2500,100,4.27,1
k=1,2500,100,0.67,27
k=2,2500,100,0.67,1280
greedy,2500,100,1.06,3
random,2500,100,4.53,0
bad_greedy,2500,100,4.53,1
k=1,2500,100,1.03,31
k=2,2500,100,1.02,1503
greedy,2500,100,1.08,3
random,2500,100,4.85,0
bad_greedy,2500,100,4.85,1
k=1,2500,100,1.03,31
k=2,2500,100,1.01,1416
greedy,2500,100,1.48,3
random,2500,100,4.72,0
bad_greedy,2500,100,4.72,1
k=1,2500,100,1.41,33
k=2,2500,100,1.39,1556
greedy,2500,100,1.05,3
random,2500,100,4.34,0
bad_greedy,2500,100,4.34,1
k=1,2500,100,1.02,32
k=2,2500,100,1.01,1501
greedy,2500,100,1,4
random,2500,100,4.43,0
bad_greedy,2500,100,4.43,1
k=1,2500,100,0.99,31
k=2,2500,100,0.98,1440
greedy,1900,100,1.01,3
random,1900,100,4.58,0
bad_greedy,1900,100,4.58,1
k=1,1900,100,0.93,31
k=2,1900,100,0.91,1505
greedy,1900,100,1.35,3
random,1900,100,4.84,0
bad_greedy,1900,100,4.84,1
k=1,1900,100,1.32,33
k=2,1900,100,1.3,1623
greedy,1900,100,1.08,3
random,1900,100,4.67,0
bad_greedy,1900,100,4.67,1
k=1,1900,100,1.07,31
k=2,1900,100,1.06,1503
greedy,1900,100,1.08,3
random,1900,100,4.41,0
bad_greedy,1900,100,4.41,1
k=1,1900,100,1.07,36
k=2,1900,100,1.04,1566
greedy,1900,100,0.9,3
random,1900,100,4.57,0
bad_greedy,1900,100,4.57,1
k=1,1900,100,0.88,33
k=2,1900,100,0.87,1434
greedy,1900,100,1.11,3
random,1900,100,4.49,0
bad_greedy,1900,100,4.49,1
k=1,1900,100,1.07,33
k=2,1900,100,1.04,1564
greedy,1900,100,1.15,3
random,1900,100,4.57,0
bad_greedy,1900,100,4.57,1
k=1,1900,100,1.06,31
k=2,1900,100,1.04,1474
greedy,1900,100,1.39,3
random,1900,100,4.73,0
bad_greedy,1900,100,4.73,1
k=1,1900,100,1.35,35
k=2,1900,100,1.33,1648
greedy,1900,100,1.22,3
random,1900,100,4.46,0
bad_greedy,1900,100,4.46,1
k=1,1900,100,1.17,32
k=2,1900,100,1.13,1511
greedy,1900,100,0.78,3
random,1900,100,4.11,0
bad_greedy,1900,100,4.11,1
k=1,1900,100,0.71,26
k=2,1900,100,0.69,1259
greedy,2500,100,0.86,3
random,2500,100,4.44,0
bad_greedy,2500,100,4.44,1
k=1,2500,100,0.85,29
k=2,2500,100,0.84,1373
greedy,2500,100,1.39,3
random,2500,100,4.74,0
bad_greedy,2500,100,4.74,1
k=1,2500,100,1.3,33
k=2,2500,100,1.29,1488
greedy,2500,100,1.1,5
random,2500,100,4.4,0
bad_greedy,2500,100,4.4,1
k=1,2500,100,1.06,37
k=2,2500,100,1.04,1833
greedy,2500,100,1.06,4
random,2500,100,4.42,0
bad_greedy,2500,100,4.42,1
k=1,2500,100,1.03,34
k=2,2500,100,1.02,1638
greedy,2500,100,1.04,4
random,2500,100,4.72,0
bad_greedy,2500,100,4.72,1
k=1,2500,100,1.02,31
k=2,2500,100,1,1564
greedy,2500,100,1.01,3
random,2500,100,4.49,0
bad_greedy,2500,100,4.49,2
k=1,2500,100,0.99,37
k=2,2500,100,0.98,1700
greedy,2500,100,1.09,3
random,2500,100,4.46,0
bad_greedy,2500,100,4.46,1
k=1,2500,100,1.07,32
k=2,2500,100,1.05,1528
greedy,2500,100,1,3
random,2500,100,4.2,0
bad_greedy,2500,100,4.2,1
k=1,2500,100,0.97,30
k=2,2500,100,0.95,1437
greedy,2500,100,1.16,3
random,2500,100,4.74,0
bad_greedy,2500,100,4.74,2
k=1,2500,100,1.15,31
k=2,2500,100,1.12,1483
greedy,2500,100,1.35,3
random,2500,100,4.34,0
bad_greedy,2500,100,4.34,1
k=1,2500,100,1.3,35
k=2,2500,100,1.28,1617
greedy,2800,100,1.06,3
random,2800,100,4.4,0
bad_greedy,2800,100,4.4,1
k=1,2800,100,1.05,31
k=2,2800,100,1.04,1471
greedy,2800,100,1.21,3
random,2800,100,4.62,0
bad_greedy,2800,100,4.62,1
k=1,2800,100,1.17,33
k=2,2800,100,1.17,1621
greedy,2800,100,1.16,3
random,2800,100,4.46,0
bad_greedy,2800,100,4.46,1
k=1,2800,100,1.14,33
k=2,2800,100,1.12,1616
greedy,2800,100,1.04,3
random,2800,100,4.54,0
bad_greedy,2800,100,4.54,1
k=1,2800,100,1.01,31
k=2,2800,100,0.98,1436
greedy,2800,100,1.33,3
random,2800,100,4.82,0
bad_greedy,2800,100,4.82,1
k=1,2800,100,1.3,32
k=2,2800,100,1.28,1530
greedy,2800,100,1.15,3
random,2800,100,4.83,0
bad_greedy,2800,100,4.83,1
k=1,2800,100,1.06,31
k=2,2800,100,1.04,1418
greedy,2800,100,1.3,3
random,2800,100,4.78,0
bad_greedy,2800,100,4.78,1
k=1,2800,100,1.26,34
k=2,2800,100,1.22,1594
greedy,2800,100,1.09,3
random,2800,100,4.6,0
bad_greedy,2800,100,4.6,1
k=1,2800,100,1.07,32
k=2,2800,100,1.05,1512
greedy,2800,100,0.88,3
random,2800,100,4.36,0
bad_greedy,2800,100,4.36,1
k=1,2800,100,0.87,29
k=2,2800,100,0.87,1401
greedy,2800,100,0.82,3
random,2800,100,4.27,0
bad_greedy,2800,100,4.27,1
k=1,2800,100,0.79,29
k=2,2800,100,0.79,1381
greedy,200,100,1.24,3
random,200,79,2.53165,0
bad_greedy,200,91,2.1978,1
k=1,200,100,1.23,34
k=2,200,100,1.22,1625
greedy,200,100,1.4,3
random,200,82,2.43902,0
bad_greedy,200,93,2.12903,1
k=1,200,100,1.36,33
k=2,200,100,1.33,1575
greedy,200,100,1.07,3
random,200,79,2.53165,0
bad_greedy,200,95,2.09474,1
k=1,200,100,1.06,30
k=2,200,100,1.05,1438
greedy,200,100,1.11,3
random,200,88,2.27273,0
bad_greedy,200,94,2.09574,1
k=1,200,100,1.08,30
k=2,200,100,1.06,1448
greedy,200,100,1.23,3
random,200,88,2.27273,0
bad_greedy,200,92,2.15217,1
k=1,200,100,1.13,33
k=2,200,100,1.1,1552
greedy,200,100,1.06,3
random,200,93,2.15054,0
bad_greedy,200,96,2.04167,1
k=1,200,100,0.99,29
k=2,200,100,0.96,1355
greedy,200,100,1.08,3
random,200,88,2.27273,0
bad_greedy,200,96,2.05208,1
k=1,200,100,1.05,31
k=2,200,100,1.03,1463
greedy,200,100,1.08,3
random,200,85,2.35294,0
bad_greedy,200,91,2.16484,1
k=1,200,100,1.05,28
k=2,200,100,1.03,1333
greedy,200,100,0.87,3
random,200,89,2.24719,0
bad_greedy,200,96,2.0625,1
k=1,200,100,0.84,29
k=2,200,100,0.83,1348
greedy,200,100,1.25,3
random,200,90,2.22222,0
bad_greedy,200,93,2.15054,1
k=1,200,100,1.2,35
k=2,200,100,1.19,1633
greedy,1200,100,1.1,3
random,1200,100,4.56,0
bad_greedy,1200,100,4.56,1
k=1,1200,100,1.02,30
k=2,1200,100,1.02,1452
greedy,1200,100,0.87,3
random,1200,100,4.44,0
bad_greedy,1200,100,4.44,1
k=1,1200,100,0.83,29
k=2,1200,100,0.82,1436
greedy,1200,100,0.9,3
random,1200,100,4.67,0
bad_greedy,1200,100,4.67,1
k=1,1200,100,0.88,28
k=2,1200,100,0.87,1323
greedy,1200,100,1.01,3
random,1200,100,4.22,0
bad_greedy,1200,100,4.22,1
k=1,1200,100,0.98,31
k=2,1200,100,0.95,1593
greedy,1200,100,1.17,3
random,1200,100,4.37,0
bad_greedy,1200,100,4.37,1
k=1,1200,100,1.15,35
k=2,1200,100,1.1,2000
greedy,1200,100,1.11,4
random,1200,100,4.16,0
bad_greedy,1200,100,4.16,2
k=1,1200,100,1.09,43
k=2,1200,100,1.08,2002
greedy,1200,100,1.11,4
random,1200,100,4.51,0
bad_greedy,1200,100,4.51,1
k=1,1200,100,1.08,44
k=2,1200,100,1.05,1804
greedy,1200,100,1.26,3
random,1200,100,4.65,0
bad_greedy,1200,100,4.65,1
k=1,1200,100,1.23,35
k=2,1200,100,1.21,1640
greedy,1200,100,0.95,3
random,1200,100,4.08,0
bad_greedy,1200,100,4.08,1
k=1,1200,100,0.92,32
k=2,1200,100,0.9,1760
greedy,1200,100,1.07,3
random,1200,100,4.22,0
bad_greedy,1200,100,4.22,2
k=1,1200,100,1.04,34
k=2,1200,100,1.02,1791
greedy,2100,100,1.18,3
random,2100,100,4.52,0
bad_greedy,2100,100,4.52,1
k=1,2100,100,1.13,32
k=2,2100,100,1.12,1534
greedy,2100,100,1.13,3
random,2100,100,4.27,0
bad_greedy,2100,100,4.27,1
k=1,2100,100,1.12,31
k=2,2100,100,1.11,1508
greedy,2100,100,1.03,3
random,2100,100,4.5,0
bad_greedy,2100,100,4.5,1
k=1,2100,100,1.03,30
k=2,2100,100,1.02,1466
greedy,2100,100,1.26,3
random,2100,100,4.82,0
